GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
3.62E-07,15.270804472,-20.924466025,2
5.43E-08,14.9950011728,-20.8262078448,2
-7.39E-07,15.2206211115,-21.0172095381,2
1.43E-07,16.0485423562,-20.8421867128,2
8.31E-07,15.4231122178,-21.1957593938,2
1.22E-07,15.851929037,-21.7485536983,2
1.68E-07,15.8143915261,-21.116273329,2
-3.13E-07,15.2610492653,-20.9298721639,2
9.33E-07,15.2665056558,-20.7457583185,2
9.32E-08,15.7452003316,-21.1974023487,2
5.83E-07,15.889337344,-21.1167153436,2
-6.38E-09,15.9215808313,-20.6621889443,2
-1.26E-06,16.1780101059,-21.029849612,2
8.21E-07,15.447572755,-20.8352048082,2
-3.60E-07,15.4161527776,-21.1109656468,2
-4.19E-07,15.942847992,-20.8480396594,2
-6.79E-07,15.6127135377,-20.7454368078,2
-8.53E-07,15.1493412906,-21.0120379617,2
5.92E-07,17.8977928459,-22.624191091,3
1.06E-07,17.9971647153,-22.8034910293,3
-3.46E-07,18.3380995196,-22.439397165,3
-3.05E-07,18.4027007128,-22.4443605369,3
-8.91E-07,17.8962041598,-22.8959242575,3
6.43E-07,17.5630743149,-22.6206833535,3
-3.51E-07,17.6152056533,-22.5334931117,3
-1.05E-06,17.7043623133,-22.4399648543,3
-1.07E-07,17.2747601495,-22.705901357,3
-1.03E-06,17.5347206458,-22.8041107134,3
-2.37E-07,17.3105860484,-22.8004962923,3
3.67E-07,17.6387636748,-23.1720540506,3
1.47E-06,18.0990391205,-22.8130060788,3
-1.79E-06,18.2904770823,-22.4462408327,3
-4.47E-07,17.9917917569,-22.4465629152,3
-3.27E-07,17.71722153,-22.1710012315,3
-6.33E-08,18.0547877633,-22.4446509667,3
-1.29E-06,17.8794040073,-22.6266812566,3
-5.54E-07,17.1623806166,-22.5280071148,3
3.53E-07,17.4647328271,-22.6224478249,3
3.41E-07,18.2924525269,-22.1728314679,3
-1.23E-06,17.9712816211,-22.1702144644,3
7.52E-07,17.9292415063,-22.3499804582,3
-7.19E-07,17.4558647659,-22.165175886,3
-4.64E-07,16.9726652724,-22.348555311,3
9.80E-08,17.9253994149,-22.8045859752,3
-3.58E-07,17.9709205397,-22.89300514,3
2.76E-07,17.9436839936,-22.7104943412,3
1.10E-06,18.1378191579,-22.4420020834,3
-1.25E-06,17.5670919831,-22.4363367438,3
-8.54E-07,17.8855661777,-22.0743413989,3
4.55E-08,18.0437248165,-21.8982555633,3
5.07E-07,17.5728459194,-22.5370554972,3
-1.99E-06,17.5283780277,-22.0721530518,3
8.83E-07,17.6445465461,-22.8928752819,3
-4.43E-07,17.4882385598,-22.1655026927,3
1.03E-06,17.5229623382,-22.1682318469,3
3.03E-07,17.6138120401,-22.256290329,3
-5.97E-07,18.0805335263,-22.5331819077,3
-4.69E-07,17.9585781158,-22.1679050304,3
5.83E-07,12.698444089,-24.5062674992,4
-4.27E-08,12.8663064321,-24.1418431496,4
-2.16E-07,12.4694706952,-24.0492134937,4
3.62E-07,13.0404083926,-24.2336964891,4
-7.57E-07,12.9218578177,-24.0525967264,4
-6.68E-07,13.1473199411,-24.6013404112,4
1.99E-10,13.6677808938,-25.0605157851,4
8.39E-07,13.132106093,-25.5967723197,4
5.05E-07,12.7483144315,-25.9568491286,4
9.83E-08,12.6515682494,-25.0536939017,4
3.97E-08,13.0147179847,-24.7851760052,4
-6.52E-07,13.1244619276,-24.5975076166,4
-6.05E-07,13.3394125662,-24.3298140793,4
3.62E-07,12.9213108405,-24.5014745993,4
1.19E-07,13.208839652,-24.961359582,4
-1.05E-07,13.3222288482,-24.603045999,4
-1.97E-07,13.221312694,-24.5121313762,4
2.14E-07,12.8811449252,-24.691516767,4
9.03E-07,13.3811293924,-24.5153175939,4
7.99E-07,13.3085101227,-24.5130380902,4
6.91E-08,12.8280575256,-24.8689075891,4
3.70E-07,12.9643142975,-24.5973806669,4
-2.51E-07,12.4513886195,-24.4126400472,4
2.23E-07,12.2398892739,-25.2295873615,4
1.70E-07,12.8278577154,-24.8688957143,4
-1.19E-07,12.8006985111,-24.416021783,4
-6.33E-07,12.8935247033,-24.5906781555,4
9.19E-07,12.7956363083,-24.5028471788,4
-6.78E-07,13.2518837575,-24.4196254434,4
-2.01E-07,13.004605572,-24.6883301479,4
6.26E-08,12.9870927714,-24.6849909694,4
8.52E-07,13.178631211,-24.4150497504,4
-7.63E-07,13.0843049238,-24.5131225176,4
6.34E-07,12.6683208247,-24.7799514152,4
4.53E-07,12.7383581253,-25.0501498644,4
4.96E-07,12.6677094325,-24.777481573,4
4.39E-07,12.844528878,-24.9584144701,4
8.15E-07,12.5181279668,-24.500503084,4
9.79E-08,12.3278487611,-24.4085667542,4
-6.32E-07,12.8794803931,-24.9574789079,4
-6.12E-07,11.4206516177,-29.3137285858,5
-3.97E-07,11.5332267458,-29.2185517119,5
4.37E-07,11.9773083251,-29.0364127449,5
-3.59E-07,11.703659746,-28.7637673853,5
-5.05E-07,11.0795040154,-28.67460488,5
1.15E-08,11.2899696148,-28.3977032812,5
-1.96E-07,11.5759712952,-28.5767630757,5
-3.76E-08,11.4376668037,-29.0378453275,5
-3.04E-07,11.5433510375,-29.2167784759,5
-1.63E-07,11.0865654765,-28.582804586,5
-6.72E-08,10.8297523146,-28.6722057181,5
3.29E-07,11.2608676501,-28.4931496407,5
2.02E-07,11.581471108,-28.5919714282,5
-4.02E-07,11.0702329187,-29.1305487486,5
5.18E-07,11.6226345308,-28.9459070347,5
-6.07E-07,11.6658958708,-29.137924369,5
-5.68E-07,11.0632887156,-29.04133786,5
-7.28E-07,10.8872553781,-29.0407928122,5
1.14E-07,11.5812964247,-29.3179227723,5
1.17E-07,12.1246392847,-29.0427054804,5
-8.04E-09,11.2911573286,-29.1234387038,5
3.73E-07,10.6769012476,-29.3035231325,5
4.59E-08,11.1576520052,-29.4940451223,5
-2.78E-07,11.6866353314,-28.9507844681,5
-4.86E-07,11.7011424817,-29.3899578494,5
-5.51E-07,11.6629593457,-29.0311663536,5
1.41E-07,11.480709206,-28.7580312531,5
5.59E-07,11.7632202556,-28.4849402014,5
-4.10E-07,11.4756917661,-28.8508107422,5
-4.22E-07,11.3120604281,-28.758073676,5
2.29E-07,11.5351586941,-29.2177890541,5
-5.09E-07,11.620709408,-28.8539517122,5
-3.78E-07,11.6433843193,-28.9423441245,5
-2.20E-07,11.7359792961,-29.0314055529,5
5.02E-07,11.930442846,-28.7576371496,5
-4.15E-07,11.743061298,-29.3036900725,5
3.93E-07,11.5123143624,-29.1310640517,5
-3.61E-07,12.153135011,-28.583097239,5
-5.10E-07,12.160331368,-29.2176667226,5
-1.78E-08,11.4322070775,-29.3106007761,5
5.83E-07,9.0715052747,-27.8619099055,6
1.20E-07,9.2421662951,-27.5076049059,6
7.70E-07,8.3121173743,-27.5910283137,6
-6.51E-07,8.719873703,-27.0464310635,6
-1.85E-07,8.4026369232,-27.7729120051,6
-7.12E-07,8.6411767576,-27.7681985115,6
-2.96E-07,8.9139376473,-27.4980732737,6
-1.78E-06,8.9586840618,-27.6786324814,6
1.90E-07,8.7596083902,-27.8656720158,6
1.03E-07,9.0996282526,-27.4151409647,6
8.51E-07,8.7563444919,-27.2311813446,6
-7.45E-07,8.8769242238,-27.6783942561,6
6.29E-07,8.7083128808,-27.9549823051,6
-4.26E-07,8.9531029491,-28.0491205654,6
-7.91E-07,9.4743490527,-27.9565261686,6
5.06E-07,8.9155104841,-27.501164996,6
-1.63E-07,8.6733702677,-27.3222893506,6
-2.04E-07,8.5243954155,-27.8663667814,6
-4.43E-07,8.6319473611,-27.5930382074,6
-6.73E-07,9.1909233643,-27.5912924259,6
-7.82E-07,9.236860122,-27.5002171164,6
6.13E-08,8.5624333591,-27.1393472991,6
-2.63E-07,8.7220460728,-27.2319517253,6
-9.91E-07,9.1515729109,-27.6807558374,6
-6.95E-07,8.8711198554,-28.3212124721,6
1.16E-07,9.2188549589,-27.9659916311,6
1.27E-07,8.9582258219,-27.7802528002,6
9.02E-08,8.8622280589,-27.7795213941,6
8.78E-07,8.4682196862,-27.8654074093,6
-9.39E-07,8.425941929,-28.0461344336,6
3.70E-07,8.9867247335,-28.5002026273,6
2.49E-07,9.1572661739,-28.1383401805,6
8.10E-07,8.8340633055,-27.6803544215,6
2.62E-07,8.7198453892,-27.3188419088,6
7.71E-08,9.2761270215,-27.4972216725,6
3.00E-07,9.271119361,-27.3191280134,6
-2.66E-08,9.0412097548,-27.9565885733,6
1.46E-07,9.3224328602,-27.5937467258,6
-6.23E-07,8.8382947093,-27.5949107138,6
5.47E-07,8.9443083291,-27.6002587422,6
-2.05E-07,9.3963099661,-31.0379674483,7
5.15E-08,9.6630937939,-31.0443706271,7
1.91E-07,9.3989925481,-31.6712494796,7
2.72E-07,9.4634461718,-30.9457849347,7
2.73E-08,9.6016332454,-31.2140099111,7
3.19E-07,10.0552122485,-31.8593170548,7
-2.32E-07,10.309178144,-31.5941729546,7
8.57E-07,9.4696930173,-31.4033871845,7
3.99E-07,9.3495534858,-31.3987197399,7
3.69E-07,9.668224567,-31.4058809249,7
2.39E-07,10.0162322082,-31.4039192744,7
-3.30E-07,9.8952424231,-31.0376096203,7
-9.47E-09,10.1133563673,-31.4916951921,7
4.23E-07,10.0596500435,-31.4955846364,7
-4.17E-07,9.7150683266,-31.3118300038,7
-3.52E-07,9.2030528446,-31.4850365247,7
5.27E-07,9.306376127,-31.4873981971,7
2.13E-07,10.0940326067,-32.0434682095,7
8.22E-08,9.2184726566,-31.5819526443,7
2.20E-07,9.4003966262,-31.6677060244,7
-1.75E-08,9.7673985422,-31.6706683951,7
-2.69E-08,9.827749835,-31.2211904684,7
-2.25E-07,9.4239912659,-31.4905030254,7
1.01E-07,9.4875000221,-31.3086694245,7
-4.46E-08,9.3779093961,-31.1234376006,7
-2.48E-07,9.4127673817,-31.0362767244,7
2.10E-07,10.2035744512,-31.7736344461,7
-3.91E-07,9.8086647129,-32.1329175848,7
3.84E-07,9.4518914298,-31.7643386871,7
-4.00E-07,10.1792473409,-32.1327882021,7
-1.18E-07,10.239552856,-31.765836556,7
-6.88E-07,10.214276236,-31.4948593444,7
6.31E-07,9.6737885072,-31.7661224727,7
7.10E-07,9.9429188634,-32.0402441617,7
6.27E-07,9.5126607592,-32.1271161919,7
6.24E-09,9.7324645495,-32.0386433348,7
-5.29E-08,9.6270934484,-31.8532535209,7
5.48E-07,9.7770501591,-31.4936876001,7
-2.60E-07,9.6209797127,-31.5854917635,7
8.03E-08,9.3672531178,-31.6701691874,7
3.53E-07,9.0820934225,-33.8683893275,8
5.94E-09,9.5317804625,-33.3336049651,8
-3.07E-07,9.4403714855,-33.6029346225,8
-1.74E-07,9.356762716,-33.7786655393,8
-5.33E-08,9.4388930245,-33.9669020268,8
1.60E-07,9.5318244929,-33.9622845223,8
-1.08E-07,10.0698991017,-33.5118669056,8
4.14E-07,10.1539050542,-33.1540141096,8
1.58E-07,9.4561982197,-33.3219155802,8
2.25E-07,10.1439946411,-33.6092077542,8
4.66E-08,9.2549777058,-34.1408478353,8
-1.29E-07,8.9069250778,-33.954448494,8
-4.87E-07,9.8871468688,-33.965183705,8
-1.90E-07,9.4462323979,-33.6879883442,8
-3.92E-07,9.6435570455,-33.4115124426,8
-5.89E-08,10.0557327603,-33.9708086502,8
5.51E-07,9.8186281543,-33.7047993943,8
-2.20E-07,8.9898982652,-33.7806005549,8
-1.13E-08,9.0170036622,-33.4060374793,8
4.27E-07,10.2481669693,-33.0615822434,8
-9.84E-08,9.8855998597,-33.5125974222,8
-9.63E-08,9.7967708506,-33.3299889294,8
-3.25E-07,9.5360582101,-33.6874041371,8
-1.80E-07,9.1007445675,-33.4988677941,8
-2.23E-07,9.1052630026,-33.6785993171,8
1.20E-07,9.0952240743,-33.5011610448,8
2.93E-07,9.8854972406,-33.3307389807,8
4.56E-07,9.573891339,-33.8608903975,8
-7.53E-08,9.1779398549,-33.9562134241,8
8.12E-08,9.8848058779,-34.055569798,8
-2.50E-07,9.8094878939,-33.4165988134,8
3.56E-07,9.7935873093,-33.2419620809,8
4.52E-07,9.5414377677,-33.3237166909,8
1.57E-07,9.532988664,-33.4237119465,8
-3.66E-07,9.1026561171,-33.5888392874,8
-4.55E-07,9.1948291691,-32.8650016756,8
3.36E-08,9.454753238,-33.3221355367,8
-4.47E-07,9.1955441332,-33.8603574405,8
3.39E-07,9.6293362438,-33.6868349582,8
3.67E-08,9.4443756437,-33.5972768073,8
-4.12E-08,11.9934045186,-31.4451501691,9
-2.94E-09,11.9081683422,-30.9896792695,9
2.88E-07,11.9147464436,-30.8991180196,9
2.85E-07,11.633089193,-30.9866471457,9
1.42E-08,11.6850680594,-31.2594205405,9
-2.11E-07,12.0205559375,-31.0782803196,9
-4.19E-07,12.152652756,-31.357574563,9
9.78E-07,11.8767575295,-31.3525186525,9
-2.40E-07,11.4745670666,-31.6169927044,9
1.76E-07,11.7649987665,-31.5325606761,9
5.10E-07,11.6980637625,-31.5283450636,9
-2.43E-07,11.3584383894,-32.0717372129,9
-8.16E-07,12.0929498437,-31.9027941524,9
1.13E-07,11.7504614033,-31.5367612184,9
-2.62E-07,11.7934226861,-31.1702958132,9
1.23E-08,12.3550158289,-31.0855529038,9
-2.67E-07,12.4389875189,-30.997532822,9
1.39E-07,11.7589390563,-30.4398427167,9
-1.39E-07,12.3416921794,-30.629039226,9
-1.24E-07,12.3115707435,-30.8110620577,9
-1.63E-07,12.1951036612,-30.9001572632,9
3.85E-07,12.0777499865,-31.1721342935,9
5.70E-07,12.2160434703,-31.5360177791,9
4.35E-07,12.3449845154,-30.9929588631,9
3.35E-07,12.2842500438,-31.2634771349,9
-1.41E-07,12.1602721038,-32.172012008,9
-7.29E-07,12.0530280664,-31.4428157458,9
6.25E-07,11.8228406786,-30.7177511699,9
-1.15E-07,12.3097616295,-30.9969035661,9
-2.09E-08,12.4125255287,-31.1793795769,9
-2.11E-07,11.8815688277,-31.1702546184,9
1.81E-07,12.0586406112,-31.5344270407,9
-6.15E-07,12.4519158143,-31.627907478,9
2.09E-07,12.330547389,-31.7189315186,9
-1.98E-07,12.1603470254,-31.2646868785,9
-2.26E-08,12.0039338651,-30.8987369053,9
6.05E-07,12.0995670243,-31.0816656233,9
-1.25E-07,12.1598554673,-31.7197496418,9
2.33E-07,11.5841893429,-31.5287010375,9
5.26E-07,11.777337579,-31.169702966,9
1.21E-07,9.7692039807,-27.1278757427,10
4.03E-07,9.9505744476,-26.7659578765,10
-1.02E-08,9.6735302714,-26.4042288802,10
-3.76E-08,9.8504016407,-26.6768712256,10
3.51E-07,9.586582356,-26.5845111585,10
5.17E-07,9.3290440291,-26.5782838702,10
-5.98E-07,9.5063833111,-26.1269241692,10
1.92E-08,9.7625872628,-26.6762968405,10
-5.32E-07,10.0226054964,-26.5011712542,10
4.24E-07,9.4002209961,-26.6774526788,10
-2.40E-07,8.9063821458,-26.4791215063,10
6.12E-08,9.8511821469,-26.4054426902,10
3.67E-07,9.7621981492,-26.2289317048,10
-1.18E-07,9.6703939427,-26.3196595176,10
-5.38E-07,9.7654410857,-26.4990027812,10
-1.66E-07,9.6778705042,-26.4925172724,10
8.66E-08,8.9891620707,-26.391379857,10
-3.26E-09,9.420732849,-26.4888412658,10
1.02E-07,9.8420969892,-26.4996045334,10
-9.42E-08,10.103794176,-26.8705226516,10
-3.02E-07,9.6573302984,-26.772903726,10
-2.08E-07,9.5880169385,-26.6736889967,10
-6.36E-08,9.1320585047,-26.9462093033,10
5.26E-08,9.1419931132,-26.6704328885,10
-4.53E-07,9.2300736169,-26.2205949582,10
3.33E-07,9.6049248725,-26.2165502044,10
1.06E-08,9.5956576003,-25.8561642164,10
-1.68E-07,9.4071174933,-26.3120598653,10
2.40E-09,9.2334700047,-26.3172738399,10
-4.09E-07,9.8495075304,-26.4097133537,10
4.61E-07,9.7548277499,-26.6801339287,10
-5.05E-07,9.5756583938,-26.8654438512,10
5.24E-08,9.6722972321,-26.1331750359,10
-6.80E-07,9.8694315626,-26.3099026842,10
-3.62E-08,9.4448332719,-26.9397341717,10
2.44E-07,9.3150069313,-26.85450229,10
3.46E-07,10.3670363636,-26.6928215289,10
2.76E-07,9.9332585408,-27.0430094702,10
-3.28E-07,9.9510429863,-26.4028939594,10
-1.62E-07,9.5847902995,-26.4034136736,10
3.71E-07,13.0688569501,-26.7044358108,11
-7.78E-07,13.5192359479,-26.7091573162,11
1.42E-07,13.8578578912,-26.9868155611,11
-2.68E-07,13.8578421077,-26.4385828853,11
4.38E-07,13.1796026145,-26.7960185826,11
-4.88E-07,13.4222249896,-27.2563122654,11
3.62E-07,13.4430222765,-27.2608500764,11
2.39E-07,13.4056894238,-27.3440611979,11
2.09E-07,13.2357411088,-26.9794986202,11
4.49E-07,13.947499648,-26.5334938008,11
3.04E-07,13.8837102316,-26.4419540267,11
4.41E-08,13.5098265619,-27.2562846402,11
2.10E-07,13.7885222189,-27.3521586105,11
-7.37E-07,13.1993646288,-27.2484293241,11
1.22E-07,13.1628206851,-26.7946716289,11
-2.12E-08,13.5551135069,-26.7137717757,11
2.59E-07,13.1283608219,-26.8885497845,11
6.29E-07,13.4053183374,-26.8867427105,11
-7.44E-07,13.2357277222,-26.7083971815,11
2.91E-07,13.2825169782,-27.0696166431,11
-5.08E-07,13.439504712,-26.7983945363,11
-2.30E-07,14.3711964524,-26.9028545088,11
2.83E-07,13.540270665,-26.2581755273,11
-1.01E-06,13.3807791686,-27.0751093528,11
-6.88E-07,13.7256849353,-26.896451096,11
1.53E-07,13.6123100225,-26.0733872436,11
-4.20E-07,13.2487463188,-26.7054990095,11
-4.93E-07,13.1947358426,-26.9795292375,11
2.57E-07,13.0402909565,-27.1599029444,11
8.02E-07,12.9156915064,-27.1575681053,11
7.97E-08,13.4386865214,-26.9798974402,11
-4.72E-07,13.7039539037,-26.5273785201,11
-1.70E-07,13.4270206213,-27.0731661701,11
-5.93E-08,13.5079572989,-26.7989901478,11
5.89E-07,13.8245063089,-26.6210498434,11
4.41E-07,13.6206776771,-26.7136742779,11
-3.34E-07,13.0871071649,-26.8002713056,11
-7.02E-07,12.9001942062,-26.7918336884,11
3.56E-07,13.4724121276,-26.9824836771,11
-3.46E-07,13.7094057331,-26.8931846776,11
5.96E-07,10.6813192792,-29.1173914829,12
-4.50E-07,11.0435437254,-28.9372791136,12
-6.62E-08,10.5963879561,-29.2948524239,12
5.28E-07,10.0589468808,-29.7470986156,12
3.53E-07,10.597638781,-29.1160908715,12
2.70E-07,10.7874120783,-28.9328088421,12
-3.99E-07,10.5933108884,-28.7526354617,12
-4.09E-07,11.1281741245,-28.7554702018,12
-5.58E-07,11.2203870187,-28.5746518309,12
-5.72E-07,10.2422605977,-28.8401488463,12
1.61E-07,10.4175248066,-29.2956857108,12
6.15E-07,10.5010962536,-28.8440041387,12
-6.64E-08,10.2452057695,-28.8389390367,12
5.63E-07,9.9796706795,-29.1998150125,12
6.34E-07,10.1626292221,-29.2002244949,12
2.38E-07,10.7798483531,-29.7502947245,12
-1.55E-07,10.7633225342,-30.0238775981,12
-3.86E-07,10.1457966692,-29.2942568292,12
-1.74E-08,9.9697094784,-29.2019673251,12
4.75E-08,10.7781363809,-28.8446528959,12
6.76E-07,10.9728808411,-28.6658597125,12
2.80E-07,10.059211143,-29.1118149896,12
-2.04E-07,10.4191662882,-29.113009513,12
2.52E-07,10.2395250564,-29.5662127976,12
-1.77E-07,10.67801497,-29.8409418861,12
8.15E-08,11.0459091768,-29.0254920564,12
-1.18E-07,11.3003674973,-29.0311875612,12
-3.06E-08,10.8659487755,-29.0266314805,12
-1.33E-07,10.4248497047,-28.8393861113,12
3.73E-08,10.6894811141,-28.5694365517,12
2.66E-07,10.5962153552,-29.1136466131,12
-2.30E-07,10.3311831039,-29.1143288518,12
4.08E-07,10.4258218711,-28.2076587366,12
-2.47E-07,10.5222237752,-28.9348293029,12
-4.01E-07,10.5020318228,-29.2062644907,12
4.51E-07,10.5971386274,-28.6610289551,12
-5.34E-07,10.6190563082,-29.1157840563,12
2.34E-07,10.588974766,-29.6603009563,12
2.45E-07,10.2419883983,-28.9316562648,12
5.30E-08,10.2464696617,-28.7490162005,12
-4.48E-07,10.6873433948,-28.1207868587,13
4.87E-07,10.8706349223,-27.9387998456,13
-2.22E-07,10.4306409001,-28.0248512062,13
-4.83E-07,10.6130141609,-27.7497971909,13
-5.31E-07,10.968185432,-27.9328351902,13
-8.63E-08,10.962853285,-27.7549091823,13
5.78E-07,10.8803381563,-27.6635123008,13
4.51E-07,10.9667086343,-27.8432667967,13
4.79E-09,10.6099435743,-28.0241570033,13
4.01E-07,10.6112499921,-28.2026526987,13
-2.10E-08,10.8806020036,-28.0224916562,13
-4.26E-08,10.7828132535,-28.2986418055,13
5.00E-07,10.7044192433,-27.7493615719,13
-4.04E-07,10.6241390657,-27.4823743699,13
6.26E-07,10.8881678061,-27.7563977453,13
-1.55E-07,10.4378484547,-28.0193169635,13
7.89E-08,10.3588150512,-27.7449437765,13
6.09E-07,10.3503717032,-27.5669098689,13
-2.18E-07,10.8809177351,-27.750529105,13
2.03E-07,11.0589802569,-28.2963261451,13
-1.80E-07,10.8798251764,-27.4791973601,13
-4.99E-07,10.443066629,-26.6590722218,13
-5.00E-07,10.991995992,-27.0192666153,13
1.68E-07,11.1597119684,-27.1139739236,13
-1.92E-07,10.7992824669,-27.6574099453,13
2.47E-07,10.9667887033,-27.7522062484,13
3.10E-07,11.3290900836,-27.2091432176,13
5.27E-07,10.80591641,-28.0205699902,13
-1.71E-07,11.3250788313,-27.5727954723,13
2.76E-07,11.2501834834,-27.0243668024,13
-1.95E-07,10.8921142233,-27.6574123003,13
-3.66E-07,10.9678898231,-27.3905276627,13
-3.00E-07,10.8802485073,-27.0282595369,13
-5.91E-07,10.9667853533,-27.4806894411,13
-2.25E-07,11.1529350233,-27.6601799699,13
1.17E-08,10.6214188127,-27.5653392663,13
-5.64E-07,11.0588520903,-27.3902246779,13
5.46E-07,10.5232160877,-27.8400349169,13
3.17E-07,10.3494417304,-27.7466433132,13
-3.81E-07,11.0583273527,-27.3896964401,13
-5.93E-07,9.2637028852,-25.2793460743,14
1.57E-07,8.8922814414,-25.1955245566,14
-1.08E-06,9.0955308843,-25.1008263848,14
-7.16E-07,8.9924853284,-24.6418071885,14
9.92E-08,8.7787562049,-25.103663336,14
8.32E-07,8.8965374009,-25.1924599157,14
8.66E-07,8.815735037,-24.9203922425,14
-8.83E-07,8.5157474373,-25.1887743877,14
8.88E-07,8.730154548,-25.4585111688,14
6.25E-07,8.5451885059,-25.5546002416,14
1.02E-06,9.3321762244,-24.6474164019,14
8.17E-07,8.9280555933,-25.0143360077,14
7.91E-07,8.4597474722,-25.1929225297,14
4.18E-07,8.702662461,-25.3728743367,14
-1.72E-07,8.33822655,-25.1030238378,14
1.62E-07,8.5486223287,-25.185229696,14
4.41E-07,8.9001731578,-24.9113733642,14
-1.50E-06,8.8995819544,-25.5544277926,14
-5.10E-07,8.3033088471,-25.2834872317,14
-9.45E-07,8.4134192989,-25.2863168061,14
-9.50E-07,8.5334814839,-24.7445741409,14
-5.78E-07,8.6923933285,-24.5585081258,14
5.58E-07,8.92983634,-25.3772245713,14
-3.91E-07,8.5704263578,-25.1963940431,14
-1.05E-06,8.527145314,-25.107151478,14
6.36E-08,8.2894653312,-24.9266599212,14
-1.52E-07,8.4162885728,-24.6492602061,14
-6.73E-07,8.2155826805,-24.5594095274,14
-7.52E-07,9.0495454978,-25.1029652172,14
9.75E-07,8.3351101776,-25.2898584125,14
-7.29E-07,8.4149286331,-25.1947902357,14
1.25E-06,8.6247594759,-25.2814847383,14
1.02E-06,8.5815489149,-25.4645115808,14
4.02E-07,8.9373903727,-24.9228233244,14
-6.24E-09,9.0507388008,-25.0124251333,14
8.25E-08,8.8375966237,-25.187061577,14
-4.90E-07,8.7441137229,-24.736195225,14
-1.63E-07,9.0518734906,-24.9210604316,14
1.26E-08,9.2063615251,-25.380321925,14
4.70E-07,8.8149268051,-25.1929928188,14
-1.16E-07,14.0814970579,-30.6537423821,15
-2.67E-07,13.82131873,-30.3790357906,15
1.61E-07,13.5026856125,-30.0048106416,15
4.08E-07,13.5984522399,-30.7353956598,15
9.40E-07,13.4762070447,-30.9217775296,15
-5.55E-07,13.1917724137,-30.7343299133,15
3.21E-07,13.4425448722,-30.7362912856,15
-4.27E-07,13.2909185291,-30.8272600501,15
2.36E-07,13.5701804823,-30.0166555395,15
5.58E-08,13.5205874866,-30.7358049634,15
