GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
4.74E-07,8.8814436397,-23.6724951752,14
-5.95E-07,9.0608415118,-24.1176816911,14
1.13E-06,9.2364168504,-23.7513900164,14
-4.15E-07,9.1642155708,-24.0325809002,14
-4.60E-07,9.1638787765,-24.3054877867,14
-2.87E-07,8.9667333023,-24.0249354593,14
5.30E-07,8.6206348715,-24.4820298289,14
6.43E-08,9.7526723084,-24.117110047,14
4.46E-07,14.4946351438,-29.7616199273,15
1.10E-07,13.779433801,-29.5652504321,15
5.21E-08,14.3982073527,-29.297114787,15
-6.62E-07,14.8478022236,-29.7612147533,15
3.41E-07,14.6562976651,-29.476325092,15
-8.62E-07,14.5763240803,-29.657171426,15
-4.56E-07,14.6666737484,-30.2017186026,15
-4.94E-07,14.3111206043,-30.1114573073,15
-4.27E-07,13.771559689,-29.8350631819,15
-7.65E-08,13.859458913,-29.8298686899,15
6.55E-07,14.2146449786,-30.1120074721,15
1.27E-08,14.3910253846,-29.6620241196,15
8.38E-07,14.6533179962,-29.481026696,15
3.97E-07,14.3807935422,-30.0284381771,15
-7.04E-07,14.1381060033,-29.6693539181,15
8.88E-08,14.1195419785,-29.3036773179,15
-2.31E-07,13.8637003414,-29.3822109019,15
7.16E-07,13.9402296914,-29.8367404275,15
5.25E-07,14.2087018206,-29.9365561457,15
-8.45E-07,14.4921881813,-29.7667612883,15
-1.98E-07,14.2918434621,-29.9352940963,15
-1.83E-07,14.2098581425,-30.1121864759,15
-7.01E-07,14.3825246114,-29.4794772372,15
2.00E-07,14.4900151598,-30.1181781471,15
3.00E-07,14.3144760279,-29.9191161952,15
-7.64E-07,13.9497437051,-29.8360279874,15
1.83E-07,13.9462360853,-30.1955717639,15
-4.90E-07,13.7886237368,-30.3873490672,15
-6.79E-07,14.131203593,-30.2110525672,15
3.29E-07,14.2193151825,-30.1251200031,15
-7.13E-07,14.409246645,-29.9437647205,15
4.12E-08,14.1261450813,-29.9390565482,15
-5.19E-07,14.3908437833,-29.5676230837,15
-3.22E-07,13.9470280787,-29.7492210542,15
-3.97E-07,13.9506730108,-29.8465789288,15
-5.04E-07,13.945226842,-29.7557608067,15
-2.72E-07,14.3871770454,-29.940408442,15
6.76E-07,13.9713902834,-29.6712531391,15
-5.21E-07,13.7644305456,-29.65982763,15
7.33E-07,14.1224787999,-29.7539695877,15
-9.45E-07,10.2402904921,-26.0366654463,16
-1.02E-07,9.9511987549,-25.183040706,16
-6.47E-07,10.0028546753,-25.6485336243,16
-4.36E-07,10.30571867,-25.6592425942,16
4.56E-07,10.6523669997,-25.4744829738,16
-2.29E-07,11.1838427437,-26.1128988951,16
-5.88E-07,10.6481105911,-25.839172475,16
-1.44E-07,10.2840005244,-25.6559308938,16
5.64E-07,10.1195470084,-25.3829225937,16
-4.85E-07,10.4699730063,-25.559780008,16
-6.15E-07,10.2896704931,-26.1980080522,16
-7.90E-07,10.3739745965,-26.2902447257,16
-4.88E-07,10.2108678223,-26.1973003729,16
4.26E-07,10.6462837322,-25.9230854545,16
3.01E-07,10.7226603104,-26.3721147907,16
4.78E-07,10.2169822942,-26.1042791462,16
-9.88E-08,10.1359199643,-25.7530504798,16
-1.02E-07,10.3678211256,-26.0193817228,16
5.57E-08,9.9668418654,-26.194263379,16
4.81E-07,9.9513932765,-25.5580200194,16
-1.93E-07,10.4232149544,-26.2921395563,16
-2.85E-07,10.4756466166,-26.2934977661,16
-2.66E-07,9.7711426613,-26.2011694751,16
-1.33E-07,10.2429318567,-25.8341449054,16
-4.94E-07,10.238487793,-26.2097279477,16
2.92E-07,10.3415269212,-26.200212399,16
8.33E-08,10.5989192168,-25.6492285576,16
1.68E-07,10.2041135841,-25.6473942705,16
2.02E-07,10.0730161834,-25.8313565002,16
-4.22E-07,10.2418938265,-25.3733503601,16
-2.61E-07,10.3973470496,-25.2806398771,16
5.21E-08,10.1801613208,-26.1971559683,16
1.41E-07,10.4476646137,-25.8398710808,16
-2.04E-08,10.1125262842,-26.1098945411,16
-8.62E-07,10.6036164811,-25.745756411,16
-2.72E-07,10.2800951199,-26.1949562403,16
-6.76E-08,9.968058842,-26.4741746122,16
8.25E-08,10.5034798522,-26.2939160626,16
2.39E-07,10.1433812107,-25.5650103857,16
-5.22E-07,10.219232515,-25.4783621882,16
-2.01E-07,7.3639154532,-30.1135671938,17
-3.52E-09,7.406082557,-29.4795471207,17
4.14E-07,7.452856517,-29.2071300743,17
-1.09E-07,7.5683934455,-29.4850341442,17
-7.26E-07,7.6097219283,-29.5688778499,17
2.06E-07,6.8845494046,-30.0266769705,17
-2.83E-07,6.8402333704,-30.2978057568,17
1.52E-08,6.8220441663,-29.8338001408,17
-4.90E-07,7.0060488271,-29.9305125383,17
-1.17E-07,7.1205684835,-29.8454935339,17
4.08E-09,7.3563913168,-30.1178043421,17
1.98E-07,7.3661686168,-29.8402436278,17
-3.49E-08,7.1296265274,-29.6588493009,17
4.43E-07,7.3661559181,-30.3853198905,17
-2.83E-07,7.0956038736,-30.3808622219,17
-1.61E-07,7.5264160436,-29.478852098,17
-4.59E-08,7.0412499599,-29.2878295209,17
1.95E-08,6.7092875331,-29.6506257052,17
-1.17E-08,6.7819170539,-29.8334453464,17
-3.44E-07,6.9735576499,-29.5585120062,17
-1.41E-07,7.1518830455,-28.8367731215,17
2.55E-07,7.2044114701,-29.2055411645,17
-4.35E-07,7.6365917394,-29.6635180853,17
5.77E-08,7.3651122604,-29.2998417123,17
4.45E-07,7.0417471675,-29.6588531035,17
1.23E-07,7.072478771,-29.4705070453,17
-2.19E-07,7.2839536746,-29.5685132522,17
-1.84E-08,7.2155655441,-29.6559859021,17
-2.82E-07,7.5276479985,-29.6598036749,17
-1.06E-07,7.7922587034,-29.4853792054,17
4.99E-07,7.3303437079,-29.1138966076,17
-7.81E-08,7.5613085353,-29.5715061241,17
-4.77E-07,7.4801568086,-29.2080480578,17
-4.20E-07,7.4123351893,-29.6577327507,17
4.94E-07,7.1795878137,-29.564503096,17
3.69E-07,7.2012694335,-29.1170211902,17
-9.19E-08,7.55780863,-29.5723775286,17
-1.21E-09,7.4402897142,-29.7520875083,17
2.42E-07,6.8488228515,-29.3841463488,17
1.19E-07,7.0410902294,-29.4771879827,17
-2.67E-07,6.5355605802,-27.5057886847,18
-2.03E-07,6.7166670064,-27.5191759731,18
-8.01E-07,6.7488012295,-26.8887906068,18
8.10E-07,7.1448166721,-26.9676854813,18
-1.05E-06,7.0494975041,-27.1522001961,18
-7.58E-07,6.7481842933,-27.1587686076,18
-6.97E-07,6.4267708736,-27.1599612079,18
-4.78E-07,6.6047165257,-26.7833531652,18
-9.12E-07,6.5033133212,-26.8778753142,18
2.73E-07,6.5933461852,-27.2479619623,18
6.86E-07,6.7160489807,-26.9745191307,18
3.78E-08,6.7160360364,-27.3377013377,18
7.56E-07,6.78900851,-27.6118710969,18
5.13E-07,6.9116258971,-27.3384883658,18
-4.55E-07,7.0783125731,-26.6099177587,18
-9.40E-07,6.8673066208,-27.0699009877,18
4.48E-07,6.5503512227,-26.6951683252,18
-9.16E-07,6.5062833534,-26.797099552,18
6.10E-07,6.6742199884,-26.8847125173,18
5.02E-07,6.7878906184,-27.0725162888,18
6.66E-07,6.8010618185,-26.7911600706,18
-3.11E-07,6.5770129895,-27.2423960977,18
5.43E-08,6.5241780671,-27.2385990434,18
9.23E-08,6.6754476496,-27.2475777677,18
3.34E-07,6.7460571496,-26.8934940974,18
-1.63E-07,6.7770874852,-27.2419071979,18
4.88E-07,6.9053867947,-27.7847198244,18
1.28E-06,6.6542329554,-27.0610396846,18
-6.72E-08,6.6005927915,-27.2386516411,18
-1.06E-06,6.3039505374,-27.4232649735,18
2.77E-07,6.504135911,-27.0595385718,18
2.99E-07,6.5462832636,-27.1620466641,18
-2.78E-07,6.8051897392,-27.4259058984,18
-2.47E-07,6.6800052373,-27.3289112352,18
1.80E-07,6.8278417839,-27.7038532267,18
4.98E-07,6.5915688984,-27.0685604331,18
1.57E-08,6.6890888813,-26.8801394681,18
4.10E-07,6.0384450741,-27.6118348355,18
4.32E-07,6.5220135264,-27.518224546,18
1.72E-07,6.676385653,-27.3297957161,18
3.25E-07,10.2322943226,-27.9301853253,19
1.52E-07,10.0547518828,-27.4741094046,19
1.26E-07,9.6000777764,-27.7397994692,19
-5.78E-07,9.8621541091,-28.1047680356,19
-1.74E-07,9.5087105609,-28.2877342248,19
5.43E-07,10.2154244715,-28.5629160777,19
5.46E-07,9.5081932052,-28.0146828397,19
2.94E-07,9.4403345578,-27.8380383028,19
8.55E-08,10.0432959151,-28.4731858728,19
4.24E-07,10.3919659345,-27.746515618,19
4.17E-07,10.5683641717,-27.837327719,19
-5.89E-07,10.48085725,-28.1075141636,19
1.24E-07,10.6585405971,-28.0193017624,19
-2.77E-07,10.4018232318,-28.4749681211,19
5.08E-07,10.6048745503,-27.9334391255,19
1.37E-07,9.9687787721,-27.6566448131,19
-9.97E-08,9.9532947104,-27.3809268347,19
-2.52E-07,10.7425770129,-28.1100162224,19
-2.19E-07,10.3060579715,-27.7466496438,19
-1.04E-07,10.3966254858,-27.4741002766,19
4.50E-07,10.3056505034,-27.7455365326,19
1.15E-08,10.57451341,-27.9247555855,19
8.76E-08,10.6688932237,-28.1961543844,19
-4.51E-07,10.6582854079,-27.9277909437,19
3.00E-07,10.5183868392,-27.5699120798,19
-1.93E-07,9.8869289535,-27.7473726657,19
-1.99E-07,9.861632114,-27.7455816996,19
-5.38E-07,10.4875880358,-27.7434056169,19
3.68E-07,10.4903329036,-28.110597287,19
2.21E-07,10.0524881012,-28.3837906775,19
-4.51E-07,9.696811037,-28.473795056,19
-1.16E-07,10.1618169057,-28.2949682876,19
-1.72E-07,10.4343920914,-28.2060168849,19
5.48E-07,10.5686095833,-28.1991678093,19
-1.72E-07,10.4871162508,-28.3778191977,19
5.10E-07,10.4085320811,-28.2936250962,19
-1.57E-07,9.8707537205,-28.0198527864,19
2.33E-10,10.2169882945,-27.9278018619,19
-3.11E-07,9.9577494275,-28.1092233606,19
6.11E-07,9.9535529926,-28.2901714149,19
9.17E-08,14.3457648225,-34.6565980672,20
8.35E-08,14.6325032987,-34.4776016596,20
6.51E-07,13.9101689251,-34.5617482379,20
-2.16E-07,13.3077866503,-34.4663602772,20
8.97E-07,14.2403937835,-34.385361187,20
2.18E-08,13.9352669067,-34.3833581897,20
-3.49E-07,13.534951142,-34.5620071163,20
9.50E-08,13.7115598176,-34.3792628441,20
8.08E-07,13.6961530108,-34.8351124304,20
-8.21E-07,13.19142032,-34.7410995049,20
-5.29E-07,13.9555952107,-34.4797209509,20
-7.43E-07,13.9070119661,-34.6565976509,20
2.32E-08,13.7229748279,-34.2911051782,20
-4.76E-07,14.2490008875,-34.115266926,20
-7.49E-07,13.8331955379,-34.4722841538,20
2.22E-07,14.1878692392,-34.4781014152,20
-2.81E-07,13.8931147943,-35.2007465878,20
1.05E-07,13.752630825,-34.6532459679,20
2.65E-07,14.1433131068,-34.2972085807,20
8.96E-07,13.8026975842,-34.564043526,20
9.49E-09,13.7023998931,-34.8379181678,20
9.02E-07,14.2523155461,-34.6611623895,20
5.04E-07,14.0255987358,-34.4804031865,20
5.21E-07,13.7269513074,-34.6569403933,20
2.46E-07,13.7449076267,-34.8370725353,20
5.35E-07,13.96586019,-34.6561871691,20
-5.80E-07,13.8450128509,-34.747508231,20
-9.78E-07,14.7979800797,-34.5723072093,20
3.85E-07,14.5197377808,-34.2975703254,20
2.92E-08,14.4693618683,-34.3036200077,20
7.71E-09,13.837879457,-34.5695089681,20
5.88E-07,13.9166084745,-34.747338394,20
-4.78E-07,14.3899500084,-34.573143471,20
3.97E-07,13.9115901635,-35.0207357203,20
3.73E-07,14.2480310181,-34.4774999152,20
5.60E-07,13.6541127834,-34.4711495546,20
2.78E-07,13.7189947199,-34.7450012316,20
6.76E-07,14.2639567564,-34.5675259686,20
7.98E-07,14.2369330536,-33.9306613712,20
-6.83E-08,14.1424516672,-34.3876388355,20
