GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
-3.15E-07,13.969722026,-30.0613654231,15
3.09E-07,13.9597698857,-30.4292273988,15
-3.88E-09,14.1522192251,-30.3453592961,15
1.25E-07,13.6228300856,-30.1553688652,15
-2.18E-07,13.5355219686,-29.3368094627,15
6.98E-08,13.8875649226,-29.7953691489,15
9.58E-08,13.9730300703,-29.8826297124,15
-2.96E-07,13.968323426,-29.7945555678,15
7.59E-07,13.4377198332,-29.7867893358,15
1.43E-08,13.3556830758,-30.0628134733,15
-6.96E-07,13.5402583638,-29.702931507,15
3.54E-07,13.4771482297,-29.4292332286,15
-4.97E-07,13.7255993661,-29.8815355811,15
1.99E-07,13.7043622951,-29.9676980753,15
5.85E-07,13.27016342,-29.6879224916,15
-3.52E-08,13.3620567002,-29.60605291,15
4.72E-07,13.5218251509,-30.0599036534,15
-8.13E-08,13.4416702421,-29.512399689,15
1.66E-07,13.6246687232,-29.3339291686,15
-4.81E-07,13.4451551812,-29.697772323,15
1.11E-07,13.2755120852,-29.9680110781,15
-1.80E-07,13.9074133957,-29.8875270317,15
-4.24E-07,14.0668930611,-29.9791050685,15
2.01E-07,13.6124113508,-30.1512761335,15
7.62E-07,13.1895047327,-30.3297806996,15
3.89E-07,13.3490227321,-30.1500252888,15
4.24E-07,13.4346442119,-29.7864744656,15
-3.99E-07,13.2653439115,-29.5105573825,15
-7.90E-07,13.0899188971,-29.6942486258,15
2.31E-07,12.9951055978,-29.7831140577,15
6.00E-08,13.023664308,-29.5100050614,15
-4.43E-07,13.5380070933,-29.243345289,15
-3.33E-07,13.7031474182,-29.6076519712,15
-1.68E-07,13.883630797,-29.8854704557,15
-4.27E-07,13.4326388205,-30.0601511378,15
4.61E-07,13.5161199151,-30.3333557911,15
-2.61E-08,13.9619261453,-30.155205167,15
-1.23E-06,10.7860218775,-26.7829588427,16
5.86E-07,10.5245649866,-26.5024091696,16
1.78E-08,10.3635253693,-25.9619786946,16
5.66E-07,10.758250626,-26.0564030286,16
6.14E-07,10.8463866356,-26.1435774002,16
1.99E-08,10.7315943678,-25.8696413736,16
6.80E-07,10.8589642397,-25.960212235,16
1.65E-07,10.520386081,-26.1417857684,16
-6.58E-07,10.5248908334,-26.3316794928,16
-6.08E-07,11.31939466,-26.0608334165,16
1.25E-06,10.9967286972,-26.0586734748,16
-4.39E-07,10.8008478443,-25.8760125067,16
1.78E-07,10.2847340064,-25.9568372636,16
-1.05E-06,10.6792495339,-26.3245794015,16
-1.92E-07,10.7683240209,-26.1416442296,16
-9.16E-07,10.7244768838,-26.1485926667,16
4.09E-07,10.6406208346,-26.0559332861,16
-6.83E-07,10.3578078309,-26.2322654142,16
-1.43E-06,10.1975413877,-26.1396364166,16
-6.01E-08,10.2267833295,-26.313101595,16
-1.10E-07,10.5341411847,-26.0471193683,16
1.09E-07,10.8913424492,-26.3238016858,16
1.23E-06,10.3217823297,-26.2296588756,16
2.08E-07,10.6002392251,-26.4155019387,16
1.30E-06,10.4819396539,-26.0504992884,16
2.61E-11,10.6050943751,-25.7850126229,16
-3.64E-07,10.4858112572,-26.0491338886,16
-1.72E-07,10.7408467192,-26.3198586182,16
-4.65E-07,10.646920066,-25.9599432387,16
3.68E-07,10.8022161342,-26.3248461328,16
6.00E-07,11.2063083681,-26.4189839492,16
9.06E-07,10.5946089698,-26.867255907,16
5.30E-07,10.4362460894,-26.5938461965,16
1.44E-06,11.0001858258,-26.0572143005,16
-7.03E-07,10.6454254762,-26.0506772374,16
-3.69E-07,10.1718449932,-25.5913538377,16
-4.91E-07,10.6431590411,-25.691502617,16
-1.13E-06,10.3207705324,-26.4160619873,16
-1.03E-06,10.2050352304,-26.0462711864,16
1.15E-06,10.0435683838,-26.0454101647,16
2.47E-07,6.643501422,-29.8039226937,17
2.37E-07,6.9189125709,-29.2627091043,17
7.46E-08,7.1458155472,-29.4421143656,17
4.18E-07,7.0669247378,-29.1724610408,17
-2.06E-08,7.0352588073,-29.5384738108,17
1.97E-07,7.4578682266,-29.4398440614,17
-3.74E-07,7.307684928,-29.442447456,17
-4.07E-07,7.167922371,-29.6246907117,17
1.48E-08,7.0865645657,-29.7177912253,17
-3.78E-07,6.9501109527,-29.1679615166,17
1.37E-07,7.276011952,-29.5285768289,17
5.87E-10,7.8136055503,-29.9804032165,17
3.57E-07,6.8895493382,-30.078220622,17
1.03E-07,7.0360307209,-30.344311278,17
-3.23E-07,7.1790759982,-29.7119283942,17
-3.65E-08,7.3244504636,-29.7188607878,17
-5.01E-08,6.5190543081,-29.2655937424,17
2.41E-07,6.5180395649,-29.8980146574,17
3.98E-07,7.0887759478,-30.1680680161,17
1.25E-08,6.8564967778,-29.9891976817,17
1.69E-07,6.8837743942,-28.9024990997,17
1.61E-07,7.4202968669,-28.9942606456,17
-4.53E-08,6.8934741921,-29.1684698266,17
3.58E-07,6.8453824688,-29.6210443833,17
-5.38E-08,7.1857989256,-29.1753535817,17
-3.06E-07,7.1393174639,-29.6237603933,17
2.62E-07,6.9755441766,-29.8044809256,17
2.21E-07,6.7422898874,-29.1707698916,17
-3.05E-07,6.763893068,-28.992236068,17
2.16E-07,6.7095810942,-29.0818396251,17
-2.26E-07,7.6986739713,-29.3517580442,17
-7.27E-08,7.8311209606,-29.8990004361,17
1.49E-07,6.7556258917,-29.3499380167,17
2.73E-07,6.7494980156,-28.8064138098,17
-2.46E-07,7.0519007384,-29.0797842581,17
6.91E-07,7.4101500529,-29.2565875963,17
-8.48E-07,7.3959956268,-29.1688840082,17
3.49E-09,7.4210107534,-29.1690676352,17
-4.18E-07,7.4761556183,-28.9880572207,17
-2.29E-07,7.2886553872,-28.8951046296,17
1.33E-07,6.960941338,-26.9091319071,18
-8.12E-07,6.9191981946,-26.9077268243,18
-7.52E-07,7.0364529731,-26.8190220026,18
9.53E-07,7.1022311318,-27.1863358811,18
-4.10E-08,6.9270665795,-27.4596051926,18
-2.89E-07,7.1534231835,-27.2780836057,18
8.84E-07,7.318332869,-27.1895831013,18
-1.57E-07,6.9909656085,-26.915256963,18
-2.94E-07,6.6287020587,-27.091382533,18
-8.51E-07,6.4815669945,-26.9967328886,18
9.29E-07,6.4938077918,-27.0880019385,18
-3.90E-08,6.8368018361,-27.0881513814,18
-1.73E-07,7.0984594255,-27.4544314496,18
2.65E-07,7.2456025186,-27.0972716312,18
-4.90E-07,7.2556530426,-27.0955981301,18
-8.72E-07,7.3949187815,-26.7366991455,18
2.73E-07,7.1397406917,-27.005542019,18
5.23E-07,7.035280477,-26.5508052845,18
3.61E-07,6.873089942,-26.9114280676,18
-4.75E-07,6.7184278123,-26.7295519216,18
5.38E-07,6.585826262,-26.7261597245,18
4.95E-07,7.0619813855,-26.9162313362,18
-2.42E-07,7.0613605275,-27.006633413,18
-7.89E-07,6.7804168421,-27.5463420782,18
-7.27E-07,7.2222867476,-27.5540392178,18
5.38E-07,7.041856035,-27.4589282934,18
1.05E-06,7.058893604,-27.4596392206,18
2.43E-07,6.7948089607,-27.1832768438,18
7.23E-07,6.6418685715,-27.1814203392,18
-4.53E-07,6.8147725494,-27.9110755128,18
-3.93E-07,6.7534508952,-27.2744513679,18
8.99E-07,6.6971903835,-27.0903057044,18
-2.75E-07,6.8561342096,-26.7313847462,18
8.01E-07,7.1642541887,-27.0075479127,18
2.51E-07,7.0484777182,-27.0048280324,18
-2.89E-07,7.019681042,-27.0974781806,18
-3.75E-07,7.7595616907,-27.1069760483,18
5.38E-07,7.7374951983,-27.1976168182,18
1.03E-06,7.3319148499,-26.6428823755,18
-6.93E-07,7.3063200227,-26.7348571584,18
-2.40E-07,10.0625227497,-28.0712179305,19
-1.70E-07,10.5150251248,-27.9897363849,19
-5.33E-07,10.3408183382,-28.2634562534,19
2.19E-07,10.1586682849,-28.4456811699,19
-4.34E-07,10.0722704577,-28.1769225285,19
-3.15E-07,9.6430151128,-28.4461251796,19
2.28E-07,10.0195963145,-27.9921051003,19
-4.56E-07,9.9964429667,-27.9906431962,19
-4.09E-07,9.7825827099,-27.7952174184,19
8.86E-08,10.1379280492,-27.802167792,19
-4.43E-07,10.0495923656,-27.8016208002,19
5.37E-07,10.4100734498,-27.4344797875,19
4.40E-07,10.5146358493,-27.7150075534,19
6.52E-07,9.8036752466,-28.0774786427,19
-1.89E-07,10.0775403489,-27.8127231023,19
3.26E-07,10.3983528291,-28.0803884583,19
-4.40E-07,10.1268156725,-28.7071654837,19
-5.77E-08,10.1704043358,-28.5405265498,19
-2.52E-07,10.330034512,-28.5391295707,19
-5.23E-07,10.5938453374,-28.1716171892,19
-2.68E-07,10.5778138887,-28.0731101781,19
-4.60E-07,10.6703420967,-28.3545312121,19
-2.00E-07,10.7572679918,-28.2593718791,19
2.23E-08,10.4188063841,-28.3547358682,19
4.94E-07,10.3388031681,-27.9018161709,19
5.46E-07,10.0777072253,-28.3517069413,19
2.55E-08,10.219283225,-28.7085706157,19
-4.85E-07,10.2174556567,-28.2565488737,19
5.85E-07,10.0567877571,-28.1673829538,19
3.54E-07,9.5979805553,-28.2500084761,19
-4.37E-07,10.0730425302,-28.2630579633,19
6.65E-08,10.3590419668,-28.1800204876,19
-4.24E-07,9.8698203872,-28.2540666239,19
-4.08E-08,10.3189231799,-27.895213422,19
-2.85E-07,10.4835864018,-27.7072171475,19
-3.49E-07,10.4946287465,-28.0810418846,19
-2.11E-07,10.1378104263,-27.9831738845,19
5.29E-07,10.1328893713,-27.6160227869,19
2.71E-07,10.2384167627,-27.620083463,19
4.54E-07,10.2291009407,-28.2573921444,19
2.77E-07,13.2340794628,-35.3327634534,20
1.37E-06,13.781442679,-35.0512744878,20
5.42E-07,13.8442314261,-34.7651575143,20
2.99E-07,13.6687822352,-34.5113928615,20
8.19E-08,13.4671125571,-34.8754163908,20
-4.46E-07,14.2282641961,-35.1452883611,20
9.30E-07,13.9760376485,-34.9621312934,20
-5.68E-07,13.3992646722,-34.953844935,20
-2.21E-07,13.605747512,-34.8599842017,20
-6.72E-07,13.5287969067,-34.8707046847,20
-5.84E-07,14.1127800077,-35.1506280806,20
1.07E-06,13.8684904771,-34.4199075457,20
4.68E-07,13.8655450718,-34.5116904453,20
-1.01E-06,14.0806954481,-34.7866609306,20
-1.09E-06,14.6725261351,-34.3345834542,20
2.72E-07,13.902124113,-34.5285922988,20
-7.95E-08,13.4556255924,-34.8860983546,20
1.39E-06,13.1347131943,-34.3120299875,20
-9.42E-07,13.2954253372,-34.4064060813,20
-3.08E-07,13.438850401,-34.6005594751,20
6.79E-07,13.670142238,-34.5071588147,20
-6.41E-07,13.3769180544,-34.6956427667,20
4.36E-07,14.1325065591,-35.0462556396,20
1.15E-06,14.419260448,-34.8796761142,20
-4.17E-07,13.8986809383,-34.9615360965,20
-8.39E-07,14.0553044523,-34.6109855244,20
-1.01E-06,13.9437780453,-34.2490692814,20
-1.50E-07,13.5560905108,-34.5078928982,20
-4.93E-07,13.3861307907,-34.4165503581,20
9.23E-07,13.4844094909,-34.8632496644,20
-3.90E-07,13.3205307765,-34.6031016052,20
-5.71E-08,13.8611627431,-34.4226688168,20
6.87E-08,13.8947497324,-34.5071748248,20
1.67E-07,13.7352822034,-34.5933826439,20
1.46E-07,13.4748307217,-34.8687084366,20
7.98E-07,13.8783179076,-35.155920364,20
-4.34E-08,13.9975200337,-34.4230470406,20
3.07E-07,13.9607286197,-34.7899836033,20
6.63E-07,13.8805161399,-34.9908589325,20
5.91E-08,13.960399409,-34.0704989205,20
