X,Y,Z,REF_POINT
5.400000095,-13.25999928,-22.73999977,11
5.400000095,-12.89999962,-22.68000031,11
5.579999924,-12.30000019,-22.73999977,11
4.980000019,-13.0199995,-22.19999886,11
5.400000095,-12.89999962,-22.5,11
5.159999847,-13.19999981,-22.13999939,11
5.579999924,-13.25999928,-22.37999916,11
5.699999809,-12.84000015,-22.07999992,11
5.819999695,-12.11999989,-21.77999878,11
6.239999771,-12.17999935,-21.89999962,11
5.699999809,-12.65999985,-22.31999969,11
6.119999886,-13.07999992,-22.02000046,11
5.759999752,-12.89999962,-21.95999908,11
5.940000057,-12.59999943,-22.07999992,11
6.119999886,-12.42000008,-22.8599987,11
5.339999676,-12.89999962,-22.19999886,11
5.21999979,-12.89999962,-21.95999908,11
5.519999981,-12.84000015,-22.61999893,11
-1.919999957,-10.5,-22.92000008,51
-1.5,-9.359999657,-22.5,51
-1.25999999,-8.579999924,-23.15999985,51
-1.679999948,-9.359999657,-23.27999878,51
-2.579999924,-10.85999966,-22.5,51
-2.399999857,-10.97999954,-22.43999863,51
-2.099999905,-10.85999966,-23.03999901,51
-2.399999857,-10.92000008,-22.68000031,51
-2.519999981,-10.73999977,-22.68000031,51
-2.639999866,-11.27999973,-22.55999947,51
-2.579999924,-11.09999943,-22.68000031,51
-2.579999924,-10.85999966,-22.61999893,51
-2.039999962,-10.26000023,-22.97999954,51
-1.9799999,-10.38000011,-22.92000008,51
-2.579999924,-11.21999931,-22.68000031,51
-2.339999914,-10.5,-22.79999924,51
-1.919999957,-10.13999939,-22.55999947,51
-2.460000038,-11.21999931,-22.8599987,51
-2.639999866,-11.09999943,-22.97999954,51
-2.879999876,-10.85999966,-22.61999893,51
-2.939999819,-11.03999996,-22.37999916,51
-2.75999999,-10.80000019,-22.61999893,51
-2.159999847,-10.97999954,-22.92000008,51
-2.700000048,-10.92000008,-22.68000031,51
-2.700000048,-10.43999958,-22.5,51
-2.460000038,-10.55999947,-22.55999947,51
-2.700000048,-11.03999996,-22.73999977,51
-2.460000038,-10.13999939,-23.15999985,51
-2.639999866,-10.26000023,-23.21999931,51
-2.700000048,-10.5,-23.10000038,51
-2.279999971,-11.09999943,-23.10000038,51
-2.339999914,-11.09999943,-22.68000031,51
-2.339999914,-11.03999996,-22.79999924,51
-2.460000038,-10.97999954,-23.27999878,51
-2.460000038,-11.09999943,-23.39999962,51
-2.700000048,-11.93999958,-22.43999863,51
-2.639999866,-11.75999928,-22.8599987,51
-2.819999933,-11.39999962,-23.03999901,51
-2.75999999,-10.92000008,-23.03999901,51
-2.700000048,-10.73999977,-22.97999954,51
1.319999933,-11.75999928,-20.69999886,8
1.319999933,-12.23999977,-20.69999886,8
0.839999974,-12.71999931,-20.76000023,8
0.419999987,-12.71999931,-21.18000031,8
0.659999967,-12.59999943,-21.47999954,8
0.959999979,-12.30000019,-21.3599987,8
1.079999924,-12.59999943,-21.11999893,8
0.899999976,-12.65999985,-21.3599987,8
0.539999962,-12.53999996,-21.11999893,8
0.779999971,-12.96000004,-20.76000023,8
0.779999971,-13.13999939,-21.05999947,8
1.620000005,-12.23999977,-21.53999901,8
1.620000005,-11.81999969,-21.11999893,8
0.899999976,-11.81999969,-20.69999886,8
0.419999987,-12.47999954,-20.93999863,8
0.839999974,-12.53999996,-21.23999977,8
0.659999967,-12.42000008,-20.93999863,8
0.539999962,-12.23999977,-20.76000023,8
0.479999989,-12.59999943,-20.76000023,8
0.539999962,-12.17999935,-20.87999916,8
1.019999981,-12.11999989,-21.18000031,8
1.139999986,-11.5199995,-20.87999916,8
1.199999928,-12.17999935,-20.93999863,8
1.199999928,-12.05999947,-21.23999977,8
