X,Y,Z,REF_POINT
0.944141209,-37.08890915,-45.22607422,1
0.996092975,-37.25759888,-45.15067673,1
1.07526958,-37.25129318,-45.2960434,1
1.023489356,-37.1368103,-45.20638657,1
0.930465698,-36.95688629,-45.04983902,1
0.963461995,-37.35419846,-45.18897247,1
1.007827401,-37.20043182,-45.34837723,1
1.04898715,-37.42503738,-45.14806366,1
0.895802498,-37.14101791,-45.24079514,1
1.007324576,-37.21353531,-45.16194916,1
1.097100854,-37.24975967,-45.0771904,1
1.11173439,-37.1938858,-45.15232849,1
1.070214033,-37.11327362,-45.16414261,1
1.122753263,-36.9525528,-45.20766449,1
1.033994436,-37.28512573,-45.20534897,1
0.90907371,-37.18528748,-45.50159454,1
1.078129411,-37.20391846,-45.50865936,1
1.096362591,-37.38127136,-45.16121674,1
1.04155767,-36.91414261,-45.29642105,1
0.8971861,-37.06777573,-45.34552383,1
1.108007431,-37.20605087,-45.4031868,1
1.100429893,-37.1817627,-45.26081848,1
1.148241639,-37.34009171,-45.33026123,1
0.962912321,-37.20644379,-45.39308167,1
1.056246638,-37.12853622,-45.45771408,1
1.011461139,-37.12136841,-45.27781296,1
1.091769218,-37.15091705,-45.24949265,1
0.895967126,-37.25258255,-45.21531296,1
1.25417459,-37.34371185,-45.22356033,1
1.073569179,-37.23069,-45.39691544,1
1.014193892,-37.08055496,-45.31281662,1
1.19574368,-37.2330246,-45.30955887,1
0.709454596,-37.18636322,-45.28861618,1
0.978836596,-37.18529892,-45.22127151,1
1.065523267,-37.23735046,-45.52767181,1
0.963798702,-37.20703125,-45.64775467,1
1.091099024,-37.06112671,-45.23952866,1
1.105403304,-37.11842346,-45.32770538,1
1.225001454,-37.16624451,-45.19330215,1
1.126273036,-37.25733566,-45.23568726,1
3.432319164,-35.56167221,-43.38171005,2
3.340208054,-35.58406448,-43.63737106,2
3.309702635,-35.61440277,-43.58971024,2
3.255184889,-35.65060425,-43.49238586,2
3.397636175,-35.54258347,-43.55537033,2
3.442388773,-35.76794052,-43.2887764,2
3.422416687,-35.68591309,-43.55120468,2
3.524769068,-35.59225464,-43.20698547,2
3.611102104,-35.7782402,-43.44483185,2
3.501571417,-35.65386581,-43.43857193,2
3.583425522,-35.80250549,-43.36526489,2
3.435731173,-35.79851532,-43.45414352,2
3.472332954,-35.82852936,-43.38795853,2
3.563704729,-35.71715546,-43.40375137,2
3.484431982,-35.5942688,-43.33736038,2
3.241731167,-35.47731781,-43.39881897,2
3.451480389,-35.6818428,-43.50863266,2
3.502841711,-35.57365036,-43.54863739,2
3.482991219,-35.58589172,-43.48519135,2
3.41132164,-35.77141571,-43.44419479,2
3.258562326,-35.63156128,-43.62099075,2
3.382688761,-35.70074844,-43.50784683,2
3.571231365,-35.70544052,-43.4398613,2
3.334087133,-35.53762054,-43.52463531,2
3.625358343,-35.60749054,-43.27962875,2
3.632548809,-35.68862152,-43.47259521,2
3.427019358,-35.63893509,-43.38011551,2
3.438836098,-35.66365814,-43.28698349,2
3.458583355,-35.55509949,-43.41406631,2
3.449752569,-35.63671875,-43.24623489,2
3.733407736,-35.82088089,-43.3385582,2
3.471068144,-35.69078827,-43.56329346,2
3.617465734,-35.69644928,-43.29616547,2
3.671921253,-35.57830811,-43.61299515,2
3.462962627,-35.63149261,-43.73862076,2
3.609023571,-35.60202408,-43.57677078,2
3.505814314,-35.61557007,-43.57369995,2
3.560377836,-35.69548416,-43.60203171,2
3.532594919,-35.54772568,-43.49381256,2
3.629645348,-35.80792999,-43.59970474,2
1.621277809,-34.71278763,-45.10797501,3
1.701766968,-34.53194809,-45.28547287,3
1.807541013,-34.69152451,-45.21096802,3
1.577002764,-34.84421158,-45.06501389,3
1.620490193,-34.66152954,-45.2330513,3
1.610368848,-34.54410553,-45.07266998,3
1.634215951,-34.49172211,-44.98586273,3
1.534933686,-34.70882034,-44.78224945,3
1.824305534,-34.44233322,-45.109478,3
1.459709883,-34.54230881,-45.14157104,3
1.735787153,-34.62802505,-45.23578262,3
1.641890407,-34.80726242,-45.05286026,3
1.452529788,-34.60892105,-45.0532608,3
1.694387794,-34.78915405,-44.85272217,3
1.730647445,-34.71007156,-44.91589737,3
1.738035321,-34.58563995,-44.83140564,3
1.527393222,-34.74938202,-45.08989716,3
1.649883032,-34.68499374,-45.09452057,3
1.633525014,-34.68418884,-44.93296432,3
1.585787773,-34.71156311,-44.80438995,3
1.69513166,-34.66978073,-44.93486404,3
1.684451461,-34.81707764,-45.00291443,3
1.622857451,-34.647892,-45.0584259,3
1.615733504,-34.77714157,-44.94523621,3
1.612768173,-34.67201996,-45.05555344,3
1.548527956,-34.57611465,-44.81970978,3
1.632047296,-34.48752975,-44.91693115,3
1.514524698,-34.59109879,-44.75850677,3
1.586464405,-34.45701981,-44.88483047,3
1.52995491,-34.64139938,-45.02870178,3
1.861146212,-34.78279495,-44.9612236,3
1.658262849,-34.65797424,-44.93976212,3
1.560801148,-34.55978394,-45.02999878,3
1.639846087,-34.62253952,-45.09404373,3
1.56554687,-34.50053787,-44.89783478,3
1.664566517,-34.67443848,-44.96922302,3
1.709124923,-34.77112961,-44.97060394,3
1.557094336,-34.49629593,-44.8640213,3
1.574085832,-34.69433594,-44.81458664,3
1.583548665,-34.69747543,-44.86708069,3
7.351287842,-28.32740593,-48.02421951,4
7.346096516,-28.30915451,-48.25715256,4
7.387991905,-28.27214622,-48.42005157,4
7.420212269,-28.18876457,-48.09096909,4
7.334469318,-28.12209129,-48.24322891,4
7.251853943,-28.19466782,-48.05982208,4
7.549340248,-28.28169823,-47.98157501,4
7.454647541,-28.33184052,-48.1998291,4
7.336653233,-28.17615318,-48.22249603,4
7.38624239,-28.20685768,-48.17897415,4
7.363642693,-28.30847931,-48.18188095,4
7.37917614,-28.27833939,-48.33391953,4
7.404723167,-28.43694496,-48.13050079,4
7.326896191,-28.34092331,-47.99889755,4
7.633569241,-28.3736763,-48.00927353,4
7.544740677,-28.33312035,-48.08589554,4
7.508505821,-28.25867462,-47.91799927,4
7.398283482,-28.13210487,-47.98895645,4
7.3545928,-28.20715141,-48.28928375,4
7.550337315,-28.15596771,-48.17153549,4
7.348884583,-28.26249313,-47.90497971,4
7.438651562,-28.42917061,-47.85326004,4
7.475542068,-28.39292908,-47.92692566,4
7.604561806,-28.46978569,-48.20106506,4
7.35102272,-28.38683319,-48.14992905,4
7.463423252,-28.32870865,-48.03395844,4
7.324999332,-28.41189957,-48.05990219,4
7.284680367,-28.51200485,-47.96825409,4
7.2598629,-28.51078224,-47.93487549,4
7.14393568,-28.28415108,-48.33939362,4
7.288084984,-28.4377079,-47.85664749,4
7.385382175,-28.33740997,-47.95658493,4
7.486719608,-28.46612549,-48.10808563,4
7.202286243,-28.43481064,-48.01262283,4
7.205524921,-28.21375847,-47.91791153,4
7.437802792,-28.4759903,-48.07973862,4
7.566465855,-28.29254532,-47.84556961,4
7.300609112,-28.35444069,-48.06118393,4
7.347185612,-28.50989914,-48.02188492,4
7.473864079,-28.35925865,-48.06075287,4
6.893446445,-41.84739304,-51.09992218,5
6.826064587,-41.60909271,-51.18880463,5
6.994733334,-41.68841934,-51.02047729,5
6.600916386,-41.91479874,-50.99783707,5
6.943970203,-41.926651,-50.94219589,5
6.815901756,-41.73057175,-50.83291626,5
6.877732754,-41.80074692,-51.26776505,5
6.925686359,-41.80596542,-51.27325058,5
6.9873209,-41.64960861,-50.89490891,5
6.717999458,-41.79599762,-51.2052803,5
6.988387108,-41.9131279,-50.98735428,5
6.872538567,-41.80704117,-51.21599579,5
6.806278229,-41.9082489,-51.12495422,5
6.814227104,-42.0111084,-50.98661804,5
6.831569672,-41.92124557,-51.1084938,5
7.124520779,-41.84584045,-51.08879852,5
7.247750282,-41.97685242,-51.10131454,5
6.936009407,-41.76984406,-51.04275131,5
7.031387329,-41.76115036,-51.02331924,5
6.737626076,-41.66463089,-51.2554512,5
6.938846111,-41.78541946,-51.02856827,5
6.957165241,-41.48320389,-51.12778091,5
6.876642704,-41.98201752,-51.20920563,5
6.822039604,-41.78087997,-51.21437073,5
7.051393032,-41.91862869,-51.22861862,5
6.897300243,-41.59440613,-51.2279892,5
6.931316376,-41.79643631,-50.97116852,5
6.914002895,-41.6783638,-50.91625977,5
7.017680645,-42.04916763,-51.16052628,5
6.620292187,-41.83824539,-51.04014206,5
6.872000694,-41.62164307,-51.10903549,5
6.892226219,-41.71557617,-51.05825424,5
6.704581261,-41.8670578,-51.09674454,5
7.021668434,-41.72878265,-51.2614212,5
6.860678196,-41.75659943,-51.06593704,5
6.79361105,-41.56259155,-51.00899506,5
7.007448673,-41.77111053,-51.04127884,5
6.886849403,-41.7894516,-51.11264801,5
7.024548531,-41.84246445,-51.17370224,5
6.866416454,-41.58669281,-51.15046692,5
10.37499714,-38.71315765,-54.78614426,6
10.28625298,-38.72712326,-55.23051453,6
10.23690224,-38.81309128,-55.33328629,6
10.0150423,-38.82423782,-55.3661232,6
10.23300552,-38.75257492,-55.30208588,6
9.913223267,-38.68458176,-55.14521027,6
10.22760391,-38.80493927,-54.99216843,6
10.06987667,-38.9544754,-54.94032669,6
10.4675951,-38.87711716,-55.07564163,6
10.28579807,-38.83114624,-55.08360291,6
10.19771385,-38.90061569,-55.14399719,6
10.24960232,-38.93257523,-55.31900406,6
10.40170479,-38.95227814,-55.19731522,6
10.37290001,-38.70843887,-55.30052567,6
10.10854816,-38.70140076,-55.20654297,6
10.28131866,-39.13385773,-55.1014595,6
10.35848999,-39.13546753,-55.38508606,6
10.23191071,-38.89939117,-55.383564,6
10.35376263,-39.03707504,-55.16859055,6
10.27510738,-38.76423645,-55.29475784,6
10.24129105,-38.52570724,-55.31611633,6
10.29621887,-38.84172058,-55.38173676,6
10.29214191,-38.85571289,-55.08988571,6
10.31027031,-38.6772728,-55.04531097,6
10.18806362,-38.60812759,-55.22485733,6
10.29944801,-38.8919487,-55.18834686,6
10.26237392,-38.87504196,-55.3368988,6
10.32412624,-38.85308075,-55.13849258,6
10.23560524,-38.68377686,-55.38137054,6
10.16977501,-38.70042038,-55.31822205,6
10.31620502,-38.88893127,-55.34778595,6
10.45904922,-38.73189545,-55.2429657,6
10.33677769,-38.73577118,-55.24369431,6
10.36169434,-38.9463501,-54.9593277,6
10.15377235,-38.83433914,-55.24681854,6
10.12489319,-38.76880646,-55.32593918,6
10.46489239,-38.85109711,-55.36339188,6
10.19762421,-38.9147377,-55.02913284,6
10.08558083,-38.97467804,-55.30686188,6
10.42348194,-38.70333099,-55.34250641,6
6.764191628,-42.20770264,-57.6929512,7
6.828447342,-42.29101563,-57.8116951,7
6.572407722,-42.20505905,-57.80271149,7
6.644571781,-42.25111389,-58.03092575,7
6.702807426,-42.30706024,-57.97239685,7
6.652123451,-42.26738739,-58.03255081,7
6.489663601,-42.48255539,-57.97986984,7
6.416381836,-42.25730133,-58.0065918,7
6.762732983,-42.32235718,-57.80735779,7
6.71857357,-42.35027313,-58.05625153,7
6.668383598,-42.37268066,-57.80596161,7
6.688767433,-42.43639755,-57.9231987,7
6.572674274,-42.27803802,-57.77017212,7
6.656804562,-42.40646744,-57.99966049,7
6.524281979,-42.5171814,-58.09424973,7
