GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
-6.91E-07,12.25985157,-31.37286268,9
3.41E-07,12.43650102,-31.38196723,9
3.61E-07,12.43150849,-31.85348245,9
-5.13E-07,12.1686627,-31.63607206,9
-5.82E-07,11.72541553,-30.99222949,9
2.00E-07,12.06820744,-31.18795584,9
-2.70E-07,12.06631887,-31.45594834,9
-4.09E-07,12.09624624,-31.65465551,9
4.76E-07,12.07330433,-31.7386762,9
6.86E-07,12.49350989,-31.37960525,9
7.20E-07,12.33204152,-31.56112212,9
-7.60E-07,12.86752956,-31.82475995,9
4.57E-07,12.41260171,-31.47008217,9
6.41E-07,12.45685652,-31.4761826,9
7.37E-07,12.70092444,-31.38309879,9
-1.92E-07,12.16895673,-31.19540696,9
6.99E-07,12.25876108,-31.3620236,9
-6.77E-07,12.8726428,-31.65833063,9
-3.78E-07,12.34845963,-31.56136664,9
5.93E-07,12.26034542,-31.27482672,9
-1.82E-07,12.33876023,-31.28022731,9
-3.35E-08,12.14742474,-31.28101095,9
3.18E-07,12.33347634,-31.28445933,9
1.21E-07,12.01905975,-31.19767288,9
1.99E-07,11.9877497,-31.47241851,9
6.80E-07,12.15731916,-31.28398153,9
-1.04E-07,12.15905774,-31.36655813,9
7.75E-07,12.87920542,-31.45754248,9
-5.17E-07,12.70648979,-31.2739144,9
-6.85E-07,12.35332321,-31.36068679,9
6.33E-07,12.5267277,-31.19888724,9
3.00E-07,12.25975898,-31.4777076,9
-4.03E-07,12.44020938,-31.45461077,9
8.19E-08,10.00957377,-27.53358148,10
-2.17E-07,10.06670516,-27.07380545,10
-5.02E-07,10.28802212,-27.17646633,10
-4.60E-07,10.32752313,-26.53821385,10
-3.28E-07,10.57049399,-26.99941817,10
1.43E-07,10.96299091,-26.63226546,10
5.68E-07,11.08226829,-27.00311668,10
7.93E-08,10.2738977,-26.62623361,10
-3.97E-07,10.48619235,-26.62287476,10
-2.18E-07,10.58432132,-26.62582093,10
-4.28E-07,10.49081877,-26.16351311,10
-1.27E-07,10.71772303,-26.80936247,10
-5.30E-08,10.60943314,-27.18170743,10
1.51E-07,10.77005119,-26.62398039,10
-3.44E-07,10.31103827,-26.44615512,10
-3.09E-07,10.44961871,-26.45207401,10
5.40E-08,10.40547802,-26.25772694,10
-1.22E-07,10.84564292,-26.36615828,10
3.13E-07,10.7912453,-26.45894502,10
-2.47E-07,10.41096932,-26.80341457,10
-5.59E-07,10.13110647,-26.71676365,10
-4.34E-07,10.00953663,-26.43561722,10
-1.86E-07,9.961469278,-26.43404458,10
4.94E-07,10.09852751,-26.80428168,10
1.15E-07,10.05579307,-26.61987973,10
-6.91E-07,10.23339271,-26.71195382,10
-3.12E-07,10.62220339,-26.53375183,10
2.45E-07,10.48617154,-26.99777154,10
-3.98E-07,10.74122646,-26.9057394,10
-1.84E-07,10.28163382,-26.99159159,10
4.35E-07,10.21636692,-26.8020005,10
1.79E-07,10.75531784,-26.99078101,10
-6.33E-07,10.63118601,-26.71805152,10
-6.10E-08,9.762081752,-26.35107445,10
3.11E-07,10.40255782,-26.9951251,10
-1.32E-07,10.56425823,-26.72389267,10
-1.44E-07,10.29863464,-26.90232478,10
-2.37E-07,10.3456688,-26.53568873,10
-4.68E-07,10.63073116,-26.26644674,10
9.28E-07,10.69358126,-26.81200207,10
7.33E-07,13.62295027,-26.77360126,11
4.64E-07,13.30736782,-26.69149883,11
1.29E-07,13.06107813,-26.77577769,11
2.65E-07,13.48198062,-27.05494749,11
3.65E-07,13.81853655,-26.97569351,11
-4.93E-07,13.75883568,-26.87570523,11
1.02E-07,13.78190154,-26.86857668,11
-1.31E-07,13.79933643,-26.77521234,11
7.97E-07,13.48191201,-26.87398021,11
7.27E-07,13.64923626,-27.33256602,11
2.03E-07,13.3770326,-27.15256642,11
6.05E-07,13.31684798,-27.41175917,11
1.72E-07,13.41791368,-27.05158537,11
-8.39E-07,13.76353177,-27.14698458,11
4.62E-07,13.84209974,-27.42359748,11
4.54E-08,13.70091256,-26.8700493,11
6.40E-07,13.29951319,-26.85723989,11
6.57E-07,13.43783242,-26.95384935,11
4.61E-07,13.78508368,-26.59595259,11
1.38E-07,13.52663158,-26.86392902,11
-2.69E-07,14.05253137,-26.50945821,11
3.03E-08,13.71978164,-26.59264483,11
6.22E-07,13.49992957,-26.50840758,11
-8.48E-07,13.84818339,-26.87623284,11
-5.10E-08,13.4837737,-27.23604626,11
-1.69E-07,13.73454186,-27.33538673,11
-6.87E-07,13.65299439,-26.69833379,11
2.22E-07,13.73480146,-26.24937073,11
9.41E-08,13.93290432,-26.15271488,11
-3.79E-07,14.01547979,-26.96986493,11
3.59E-07,13.33518452,-27.22841325,11
-2.04E-07,13.43238416,-26.86333454,11
7.07E-07,13.59561122,-26.32729596,11
1.58E-07,13.54668706,-26.40824332,11
5.70E-07,13.56636996,-26.69508334,11
5.43E-08,13.33689295,-26.8659198,11
2.12E-07,13.53713547,-26.86156158,11
4.11E-07,13.67622977,-26.14699793,11
-6.21E-07,13.68731655,-26.77824343,11
-4.54E-07,13.93897681,-27.14702502,11
-7.78E-07,11.13842987,-29.26369106,12
6.70E-07,11.21051471,-29.00162521,12
1.60E-07,11.32788816,-29.26613871,12
5.59E-07,11.09388359,-29.1789956,12
6.21E-07,11.13179163,-29.27482735,12
-6.81E-07,10.87625595,-29.4350936,12
2.44E-07,11.340053,-29.44751303,12
-2.85E-07,10.97141675,-28.72575421,12
-3.29E-07,11.00146173,-28.72203714,12
5.13E-07,11.68168362,-28.99384825,12
3.09E-07,11.34582763,-28.54283999,12
3.35E-07,11.17441203,-28.46154207,12
-4.70E-07,11.33982967,-28.53955369,12
-3.40E-07,11.83830966,-29.17467555,12
-3.17E-07,11.59509087,-29.26823833,12
7.87E-07,11.44620525,-28.81569137,12
-5.91E-07,10.87039644,-29.18092923,12
-1.05E-07,11.10273684,-29.63328729,12
3.67E-07,11.47172324,-29.27621676,12
-1.59E-08,11.39775256,-29.27680323,12
-1.56E-07,11.29487023,-29.09421032,12
2.57E-08,10.51459877,-28.9914502,12
