LOCAL MAGNETIC FIELD X,LOCAL MAGNETIC FIELD Y,LOCAL MAGNETIC FIELD Z,ORIENTATION X,ORIENTATION Y,ORIENTATION Z,GLOBAL MAGNETIC FIELD X,GLOBAL MAGNETIC FIELD Y,GLOBAL MAGNETIC FIELD Z,REF_POINT
-8.423614502,-6.441116333,-27.41127014,-1.254415361,-1.036813645,126.3649883,1.46962E-06,9.843117882,-27.69360977,6
-8.335113525,-6.532096863,-27.13890076,-1.253759129,-1.04775454,127.1281663,1.33372E-06,9.830162904,-27.42316974,6
-8.511924744,-6.804084778,-27.86560059,-1.253811316,-1.041583785,127.7145927,-3.55238E-07,10.11793961,-28.15790167,6
-7.981681824,-6.440925598,-27.95639038,-1.262045002,-1.034799486,127.9049228,-4.30712E-07,9.474271768,-28.2310238,6
-7.715988159,-6.077766418,-27.41127014,-1.255849167,-1.046095552,127.1829991,3.78793E-07,9.055072013,-27.67415978,6
-8.246421814,-6.531906128,-27.32048035,-1.254299995,-1.051508903,127.4401557,-5.88806E-07,9.752868942,-27.60361324,6
-8.688735962,-5.895805359,-27.41146088,-1.259309832,-1.055279701,122.8757452,-6.55481E-07,9.742723871,-27.68974851,6
-8.33530426,-5.986785889,-27.13909149,-1.262555239,-1.042620479,124.4789409,-6.80712E-08,9.510822223,-27.41155687,6
-8.423614502,-6.531906128,-27.22969055,-1.261978942,-1.053132781,126.8051257,4.41696E-07,9.893768418,-27.51713054,6
-8.777236938,-6.986236572,-27.13909149,-1.255689191,-1.066151762,127.6739394,-3.84081E-07,10.44943739,-27.4442514,6
-8.069992065,-6.986045837,-27.41146088,-1.253630956,-1.064192245,130.1699774,7.78002E-07,9.892893644,-27.70285998,6
-7.362365723,-6.713485718,-27.50225067,-1.26021782,-1.069640814,131.714092,-5.16011E-07,9.173360618,-27.77586302,6
-8.158493042,-6.077384949,-27.41146088,-1.255222177,-1.047761691,125.5564715,3.39581E-07,9.410551622,-27.68258156,6
-7.893180847,-6.440925598,-27.04811096,-1.2533792,-1.054010247,128.3238456,3.88679E-07,9.425270125,-27.32311139,6
-8.158302307,-6.077766418,-27.32067108,-1.252685509,-1.064229277,125.5967833,3.5641E-07,9.407387679,-27.59379036,6
-8.069992065,-6.259536743,-27.22988129,-1.252550079,-1.073754189,126.8256573,1.15813E-06,9.442411313,-27.50661513,6
-8.335494995,-6.622886658,-27.41146088,-1.252604934,-1.060237138,127.5600802,-1.36925E-06,9.873489384,-27.69919673,6
-8.246994019,-6.622314453,-27.50244141,-1.24693641,-1.088072827,127.9303038,-8.92082E-07,9.791652856,-27.79164941,6
-8.511924744,-6.350135803,-27.23007202,-1.250761103,-1.075620218,125.713238,-1.30244E-06,9.851931027,-27.51714674,6
-8.246612549,-6.895256042,-27.50244141,-1.252017004,-1.065132356,129.1188523,-4.68484E-07,9.968494272,-27.79504596,6
-8.335113525,-6.895065308,-26.9575119,-1.251727148,-1.068405511,128.8219576,-1.62929E-06,10.05138625,-27.25239669,6
-8.512306213,-6.441116333,-27.13890076,-1.254661248,-1.060780885,126.1100037,5.88397E-07,9.912800782,-27.42633136,6
-8.335113525,-6.804466248,-26.95732117,-1.251879226,-1.079556862,128.4357651,8.62766E-07,9.990658533,-27.25176664,6
-8.511734009,-7.258605957,-27.13890076,-1.257502073,-1.057625551,129.7357003,1.36601E-06,10.41526485,-27.44410991,6
-8.600234985,-7.076835632,-27.22969055,-1.253687839,-1.054672028,128.6509843,1.11091E-06,10.36867851,-27.5316581,6
-8.865737915,-6.622505188,-27.22988129,-1.252617313,-1.05757187,125.7620192,-5.31805E-07,10.30455344,-27.52710477,6
-8.423614502,-6.259155273,-27.59304047,-1.252328631,-1.055171912,125.5300797,-2.12125E-07,9.724690068,-27.87365407,6
-8.069992065,-6.441116333,-27.5932312,-1.24865559,-1.065207488,127.6784883,-4.11257E-07,9.546530691,-27.87226061,6
-7.981300354,-6.531906128,-27.23007202,-1.267907866,-1.076322554,128.4244406,-1.6515E-07,9.532964411,-27.51302173,6
-8.33530426,-6.349945068,-27.13928223,-1.257403248,-1.061736151,126.2864548,9.28522E-07,9.715045028,-27.42184602,6
-8.512306213,-6.986045837,-27.23007202,-1.253852297,-1.055746502,128.5631754,-7.64713E-07,10.24290043,-27.52860343,6
-9.295082092,-0.029373169,-32.11231232,-1.009469409,-1.168694672,86.42557327,-2.5617E-07,8.655017763,-32.29072133,7
-9.676361084,0.079917908,-31.76651001,-1.005398403,-1.141601126,85.94750101,3.33942E-07,9.064207293,-31.94666892,7
-9.308242798,0.279998779,-31.49833679,-1.016889876,-1.133679814,84.46064396,-4.90258E-08,8.723961075,-31.66637818,7
-9.396743774,0.007629395,-31.58912659,-1.022160114,-1.124449134,86.25529665,2.8499E-07,8.793801785,-31.76225465,7
-9.573554993,0.370788574,-31.67991638,-1.023712381,-1.104591106,84.01217373,3.84805E-07,9.010223615,-31.84687444,7
-9.042549133,-0.0831604,-31.22596741,-1.024514182,-1.115362314,86.75433759,3.38153E-07,8.446554921,-31.39253671,7
-8.865737915,0.007629395,-31.49852753,-1.024436808,-1.114661793,86.02229158,4.07371E-07,8.271234683,-31.65983702,7
-9.13105011,-0.0831604,-31.58912659,-1.024474054,-1.115037774,86.74177687,4.11163E-07,8.528387277,-31.75724359,7
-8.953857422,-0.718688965,-31.9524765,-1.024404151,-1.110435827,90.99224458,-8.45387E-08,8.334201053,-32.12771271,7
-8.954048157,-0.355529785,-31.13517761,-1.017851439,-1.11760347,88.62293391,-3.00752E-07,8.347475719,-31.30527613,7
-8.777427673,-0.355529785,-31.49852753,-1.016055739,-1.106684666,88.55533553,1.84476E-07,8.170021906,-31.66350607,7
-9.308052063,-0.26473999,-32.13424683,-1.016325318,-1.124637284,87.96405289,2.93007E-07,8.681028518,-32.31036186,7
-9.39655304,0.189208984,-31.407547,-1.021149886,-1.111862803,85.10723064,-1.61766E-07,8.817467923,-31.57558039,7
-8.86592865,-0.0831604,-31.67991638,-1.023265858,-1.124895017,86.62823864,-3.55596E-07,8.256576917,-31.84427179,7
-9.042739868,-0.173950195,-32.04345703,-1.01842955,-1.127853876,87.2860405,-7.77073E-08,8.419704601,-32.21324442,7
-9.131240845,0.098419189,-31.77108765,-1.011420069,-1.12700181,85.54717679,-4.24872E-07,8.530328795,-31.93782627,7
-9.131240845,-0.355529785,-31.68029785,-1.011597013,-1.12893422,88.60647999,-3.6272E-07,8.507808449,-31.85536734,7
-9.573364258,-0.718688965,-31.58912659,-1.019038077,-1.125436203,90.9827028,-2.1737E-07,8.952382561,-31.77882286,7
-9.131240845,-0.173950195,-31.40735626,-1.022092666,-1.1308074,87.37981217,3.56021E-07,8.518543287,-31.57952289,7
-9.043121338,0.370788574,-31.40735626,-1.023834258,-1.125263527,83.66702379,-2.3492E-07,8.47631613,-31.56722382,7
-9.839057922,0.279998779,-32.31582642,-1.024310343,-1.10994416,84.66021525,2.2633E-07,9.251370944,-32.49015594,7
-9.927368164,-0.17414093,-31.86168671,-1.02411024,-1.124020326,87.54513006,-1.51562E-07,9.308983159,-32.04828975,7
-10.01586914,0.279998779,-31.58931732,-1.020728976,-1.112238463,84.85738232,3.47462E-07,9.438795983,-31.76775304,7
-9.219551086,-0.355529785,-31.86168671,-1.023285174,-1.130960118,88.55487791,-1.95528E-07,8.591611419,-32.03869249,7
-9.13105011,-0.90045929,-31.77070618,-1.012829222,-1.124329072,92.25991403,-3.33047E-07,8.512508601,-31.95468465,7
-9.13105011,0.007629395,-31.67991638,-1.020377968,-1.125089144,86.13417008,-3.53561E-07,8.52664768,-31.84791226,7
-8.954238892,-0.173950195,-31.22577667,-1.019584172,-1.117837724,87.35992948,-5.13734E-07,8.352225153,-31.39264431,7
-9.219741821,-0.26473999,-31.67991638,-1.022571526,-1.123977958,87.97608768,5.90515E-08,8.601905206,-31.85432554,7
-9.13105011,-0.26473999,-31.77089691,-1.021144764,-1.127600839,87.9486713,1.91224E-07,8.509513176,-31.94407988,7
-9.39655304,0.007629395,-31.86168671,-1.019825897,-1.122872321,86.23020937,2.60463E-07,8.789386861,-32.03449743,7
-9.662055969,-0.173950195,-31.58931732,-1.022866292,-1.132733406,87.50768697,-4.49289E-07,9.044245243,-31.77219195,7
-9.307861328,-0.26473999,-31.58931732,-1.023931588,-1.130954676,88.00147549,-2.50284E-07,8.687835345,-31.76653673,7
-9.308052063,0.098419189,-31.49852753,-1.024141189,-1.128693563,85.6247131,-4.38418E-08,8.711170011,-31.66894809,7
-9.219932556,-0.17414093,-31.407547,-1.023886124,-1.122579903,87.40277526,4.18474E-07,8.611689443,-31.58021999,7
-9.838867188,-0.53730011,-31.40735626,-1.015098446,-1.122073722,89.86020902,5.32702E-08,9.221969345,-31.59856496,7
-9.219741821,0.007629395,-31.49833679,-1.019704661,-1.132428929,86.19730151,-2.5089E-07,8.614395066,-31.66924558,7
-9.396743774,0.007629395,-31.86187744,-1.022391487,-1.126783351,86.2199231,-3.90858E-07,8.787486456,-32.03526444,7
-9.750366211,-0.26473999,-31.95266724,-1.023512705,-1.125957538,88.05723716,-3.80605E-07,9.125846392,-32.13769749,7
-9.573745728,-0.7188797,-31.77108765,-1.024188467,-1.130192789,90.94536899,3.61436E-07,8.946438332,-31.96148693,7
-9.750366211,-0.537109375,-31.22596741,-1.024170004,-1.118922123,89.8469448,-4.74643E-07,9.138770335,-31.41499714,7
-9.750556946,-4.079437256,-34.4953537,-1.062653958,-1.422088607,111.1211604,2.99521E-07,9.53180409,-34.7963979,8
-9.573554993,-3.353118896,-34.04102325,-1.048660394,-1.443028367,107.3686613,1.63185E-07,9.129538678,-34.32694494,8
-9.839057922,-3.443908691,-34.22241211,-1.051357892,-1.435450485,107.3844459,1.62258E-07,9.408437825,-34.51553789,8
-9.485054016,-3.443908691,-33.76846313,-1.040777716,-1.437649593,108.1212047,2.51437E-07,9.08548201,-34.05275137,8
-9.750556946,-3.625488281,-33.13293457,-1.054443003,-1.450935698,108.6737192,-2.92525E-09,9.403501263,-33.43027136,8
-9.662055969,-3.897857666,-33.49609375,-1.060231482,-1.460100424,110.3905009,-4.23864E-07,9.394044671,-33.79776385,8
-10.36987305,-3.716278076,-33.40530396,-1.049427297,-1.450910939,108.0313467,1.98309E-07,10.01244866,-33.71958176,8
-10.10456085,-3.534698486,-33.67767334,-1.047182192,-1.434305575,107.4719952,2.90424E-09,9.706226064,-33.97898028,8
-10.01605988,-4.170227051,-33.85944366,-1.050001246,-1.438939645,111.1493691,1.37749E-07,9.8243773,-34.1709787,8
-9.750366211,-3.807067871,-33.76865387,-1.063657035,-1.446505467,109.6450609,-2.04956E-07,9.444552534,-34.06883941,8
-9.750366211,-3.716278076,-33.40530396,-1.055858773,-1.461454296,109.1888521,1.83227E-07,9.418500097,-33.70588305,8
-9.662055969,-3.807067871,-33.76865387,-1.062375094,-1.453177387,109.8394617,9.86392E-07,9.357997672,-34.06756456,8
-9.927368164,-3.716278076,-33.95023346,-1.056134329,-1.45603881,108.8036636,-9.55771E-08,9.572380382,-34.25421503,8
-9.573364258,-3.534698486,-33.49609375,-1.056486724,-1.465171733,108.4798716,-8.64398E-08,9.187516849,-33.78936559,8
-9.573364258,-4.079437256,-33.58688354,-1.051666958,-1.445214774,111.6243678,-2.71392E-07,9.383643885,-33.88682761,8
-9.661865234,-4.170227051,-33.76846313,-1.036225822,-1.450232509,111.9861697,-1.04723E-07,9.494641844,-34.07203123,8
-10.01586914,-3.988647461,-33.58688354,-1.027933652,-1.454347271,110.2594774,1.82216E-07,9.764268879,-33.89638244,8
-9.838867188,-3.807067871,-33.76846313,-1.034844949,-1.460790167,109.5799009,1.46202E-07,9.525634829,-34.07151973,8
-9.573364258,-3.625488281,-33.67767334,-1.038251613,-1.458985503,109.0610319,-1.01662E-06,9.218204702,-33.9706322,8
-9.484863281,-3.534698486,-33.58688354,-1.039230358,-1.455150031,108.7003774,-7.16972E-08,9.109808286,-33.87546109,8
-9.573364258,-3.443908691,-33.49609375,-1.045201971,-1.459169171,107.9741712,-3.90562E-07,9.16456697,-33.78622233,8
-9.573364258,-3.625488281,-33.58707428,-1.037639564,-1.454876184,109.0632654,8.46251E-08,9.223335434,-33.87942016,8
-9.573554993,-3.897857666,-33.85925293,-1.048403942,-1.446047204,110.5845056,4.62973E-07,9.310477928,-34.15567682,8
-9.573364258,-3.716278076,-34.04083252,-1.046643354,-1.447112606,109.5294463,-7.23835E-07,9.242351615,-34.33390804,8
-8.954048157,-4.53338623,-34.67693329,-1.040451254,-1.447524979,115.7732637,-1.8978E-07,8.967249429,-34.96862464,8
-9.927368164,-4.71496582,-34.13200378,-1.032556729,-1.45996809,114.3341292,-3.47752E-07,9.937369462,-34.4532424,8
-9.750366211,-3.807067871,-33.31451416,-1.060998597,-1.465904164,109.7015739,4.29988E-07,9.447994478,-33.61778787,8
-9.662055969,-3.353118896,-33.67767334,-1.059524877,-1.44927863,107.1952906,5.41299E-08,9.21926651,-33.96747766,8
-9.750747681,-3.353118896,-33.95004272,-1.038528769,-1.455925365,107.0973935,-1.8809E-07,9.29581423,-34.24198776,8
-9.750556946,-3.625488281,-33.95004272,-1.058929904,-1.445953182,108.6059569,4.96099E-07,9.381056379,-34.24644081,8
-9.308052063,-3.262329102,-33.49609375,-1.058849329,-1.453580582,107.3313138,-1.13122E-07,8.857507234,-33.77596019,8
-10.19287109,-3.080749512,-33.76865387,-1.053855607,-1.470941215,104.7504927,1.53173E-07,9.640383555,-34.07008406,8
-9.485244751,-3.353118896,-33.76846313,-1.042148556,-1.471496168,107.6080594,5.88708E-08,9.038422107,-34.05626672,8
-9.39655304,-3.625488281,-33.67767334,-1.049147045,-1.469128334,109.4008133,-7.2235E-08,9.043535984,-33.96821327,8
-9.573364258,-3.534698486,-33.49609375,-1.042921968,-1.458642072,108.5196711,3.91023E-07,9.193706154,-33.78768208,8
-9.573364258,-4.079627991,-33.95004272,-1.049462301,-1.461514167,111.6373724,4.14689E-07,9.364173514,-34.25215793,8
-9.750366211,-4.261016846,-33.76846313,-1.05554181,-1.452313795,112.2296455,-3.61814E-07,9.605287791,-34.07746256,8
-9.662055969,-4.53338623,-33.13293457,-1.037030183,-1.445465143,114.0023186,7.31851E-07,9.658355596,-33.44270379,8
-10.19287109,-4.170227051,-33.67767334,-1.042516853,-1.458740043,110.8390941,8.715E-08,9.985449489,-33.99649827,8
-9.573554993,-3.807067871,-33.8596344,-1.072871387,-1.464483485,109.9979768,4.79867E-07,9.263620509,-34.15855526,8
-11.6973877,-0.809669495,-32.13424683,-1.452828407,-1.263260562,89.9391865,-2.90513E-07,10.98611057,-32.39443837,9
-11.78588867,-0.628089905,-31.95266724,-1.468089291,-1.257107202,88.9806719,-2.14847E-07,11.08379961,-32.20906702,9
-11.78588867,-0.355529785,-31.68010712,-1.471016027,-1.254902866,87.60253097,-2.03084E-07,11.09896891,-31.92922876,9
-12.22839355,-0.083351135,-31.3167572,-1.476307503,-1.259250388,86.37834934,-7.74154E-08,11.5603007,-31.56959432,9
-11.87438965,-0.809669495,-31.49833679,-1.47797567,-1.255918856,89.95109152,-2.07646E-07,11.18115541,-31.76135511,9
-12.0513916,-1.082038879,-32.0432663,-1.479505419,-1.254666264,91.2506921,5.00443E-07,11.34957691,-32.31663452,9
-12.0513916,-0.809669495,-31.77070618,-1.479684711,-1.258183597,89.91098465,4.94953E-08,11.35088867,-32.03789477,9
-12.22839355,-0.355529785,-31.49833679,-1.462478184,-1.260587077,87.73981095,5.85109E-07,11.54146142,-31.75846185,9
-12.0513916,-0.991249084,-31.77089691,-1.472235536,-1.246030877,90.84798415,-3.90518E-08,11.35890782,-32.04034516,9
-12.22839355,-1.082229614,-31.49833679,-1.47742616,-1.251484676,91.30610543,3.01782E-07,11.54052639,-31.77524667,9
-12.0513916,-0.809669495,-31.58912659,-1.472004377,-1.253430533,89.95635077,3.29537E-07,11.35750715,-31.85547919,9
-11.52038574,-0.7188797,-32.22484589,-1.477470769,-1.254011526,89.37185733,-3.99172E-07,10.81303941,-32.47699104,9
-11.96289063,-0.62789917,-31.13517761,-1.479078425,-1.25404589,89.07279749,-6.06444E-07,11.28009392,-31.39528269,9
-12.13989258,-0.537109375,-31.86187744,-1.4795845,-1.248111523,88.53625198,-5.46448E-07,11.44673426,-32.12190821,9
-12.0513916,-0.628089905,-31.49852753,-1.479877771,-1.252203127,89.03070304,6.37487E-07,11.36179178,-31.7599978,9
-11.96289063,-1.263999939,-31.49852753,-1.479849063,-1.258392132,92.25404689,-5.32229E-07,11.27698164,-31.77570407,9
-12.22839355,-1.354598999,-31.49852753,-1.476795114,-1.262640403,92.65941862,-9.31942E-08,11.54377297,-31.78469898,9
-11.78588867,-0.628089905,-31.58912659,-1.478919517,-1.256926416,88.99842356,8.97746E-08,11.09181643,-31.84566211,9
-11.60888672,-0.991439819,-31.49833679,-1.485481194,-1.25889287,90.88262004,-2.34259E-07,10.91535949,-31.76081472,9
-11.96289063,-1.082420349,-31.58912659,-1.481355546,-1.261677986,91.31621411,-7.00639E-07,11.26741318,-31.86221437,9
-11.60888672,-0.628089905,-31.86168671,-1.480430056,-1.26222899,88.9403533,4.61737E-07,10.90607708,-32.11518816,9
-11.87438965,-0.537109375,-31.13498688,-1.480037213,-1.253031607,88.59864576,-3.83069E-07,11.19404497,-31.39060976,9
-12.40539551,-0.809669495,-30.95321655,-1.480001995,-1.260890594,90.01506307,-1.4639E-07,11.72126917,-31.22919894,9
-12.58239746,-0.628089905,-30.86223602,-1.479831774,-1.256784903,89.15247848,-3.95992E-07,11.90376294,-31.13662254,9
-12.49389648,-0.80947876,-31.49852753,-1.480926632,-1.254724427,89.9431002,5.72306E-07,11.80117317,-31.77486827,9
-11.60888672,-0.900268555,-31.58931732,-1.480398146,-1.248602016,90.40680174,-3.14104E-07,10.91805874,-31.84741271,9
-11.78588867,-0.90045929,-31.95266724,-1.474168586,-1.259602036,90.37059491,-4.22186E-07,11.08087516,-32.21653532,9
-12.22839355,-0.44631958,-31.95266724,-1.478182817,-1.251413066,88.08823256,4.53017E-07,11.53406538,-32.21290253,9
-12.13989258,-0.53730011,-32.04345703,-1.47933317,-1.257793316,88.51298836,-5.02312E-07,11.43743741,-32.30532228,9
-11.87438965,-0.809669495,-31.68029785,-1.479921527,-1.25520873,89.92148265,3.35103E-10,11.17756936,-31.94307295,9
-11.96289063,-0.718688965,-31.407547,-1.479991963,-1.254532008,89.49523103,-1.69781E-07,11.27282484,-31.6699336,9
-11.96289063,-0.62789917,-31.86187744,-1.480081823,-1.266018038,88.97233907,4.89333E-07,11.25781256,-32.12391477,9
-12.31689453,-0.62789917,-31.77070618,-1.47428502,-1.265039293,89.03050496,-6.76014E-07,11.61414347,-32.04043681,9
-12.0513916,-0.62789917,-31.68010712,-1.474171788,-1.257618719,89.02140032,5.95576E-07,11.35483537,-31.94256091,9
-12.40539551,-0.628089905,-31.77108765,-1.478028497,-1.255254407,89.02893402,-6.90493E-08,11.70810444,-32.04076521,9
-11.96289063,-0.991439819,-31.407547,-1.47890575,-1.258656695,90.88416366,5.61295E-07,11.27145005,-31.67778602,9
-11.96269989,-0.991249084,-31.31656647,-1.479610753,-1.255621209,90.89295412,5.75594E-07,11.2749577,-31.58625377,9
-11.96289063,-0.62789917,-30.95340729,-1.479868913,-1.254649188,89.09471557,3.73218E-07,11.28367491,-31.21373276,9
-11.6973877,-0.173950195,-31.13517761,-1.479871688,-1.266793264,86.68928004,3.20887E-07,11.02459472,-31.38019652,9
-11.78588867,-0.44631958,-31.04400635,-1.476473028,-1.258118497,88.14163097,4.59888E-07,11.10727023,-31.29640956,9
-9.750556946,-2.626419067,-26.86634064,-1.16212275,-1.180088068,102.7285176,-1.40494E-07,9.42684217,-27.10915609,10
-9.839057922,-3.171539307,-27.04811096,-1.16413424,-1.164606377,105.7392992,4.39223E-07,9.649060142,-27.30131256,10
-9.573554993,-2.626419067,-27.22969055,-1.161700452,-1.168848885,102.9302609,-2.48863E-07,9.250676764,-27.46692664,10
-9.39655304,-2.626800537,-27.13909149,-1.156823377,-1.15547847,103.1969798,-3.45295E-07,9.087356588,-27.37052296,10
-9.308433533,-2.535820007,-26.86672211,-1.150778339,-1.153702941,102.8036087,-9.33798E-08,8.98910765,-27.09416945,10
-9.573554993,-2.535629272,-26.13964081,-1.145204691,-1.143869283,102.5161466,-2.72561E-07,9.270127485,-26.37096754,10
-9.839057922,-2.444839478,-26.13945007,-1.148177638,-1.161998846,101.6368075,7.71959E-07,9.5022548,-26.37730662,10
-10.10456085,-2.354049683,-26.68457031,-1.160822559,-1.167587862,100.7160434,-1.39149E-07,9.728370901,-26.92710145,10
-10.10437012,-2.354049683,-26.68457031,-1.15130405,-1.158483113,100.7376268,-1.32599E-07,9.733219298,-26.92527772,10
-9.750366211,-2.354049683,-26.50318146,-1.163648443,-1.15145805,101.1203223,-4.72614E-07,9.392149879,-26.73606813,10
-9.750366211,-2.535438538,-25.86708069,-1.176306705,-1.166532277,102.2362318,-3.15729E-07,9.436101254,-26.1067797,10
-9.573364258,-2.445030212,-26.04885101,-1.163450154,-1.15455362,101.9327255,4.60025E-07,9.246355963,-26.28069665,10
-9.39655304,-1.990509033,-26.59397125,-1.149687537,-1.164404353,99.3180471,4.85231E-08,8.972584184,-26.81397724,10
-9.573364258,-2.989768982,-26.77555084,-1.154138152,-1.172850629,105.1670933,5.21022E-07,9.348951164,-27.02064501,10
-9.219360352,-2.898788452,-26.86672211,-1.151288149,-1.169970104,105.196545,3.5612E-07,8.982976443,-27.10214882,10
-9.661865234,-3.171348572,-26.68476105,-1.154549457,-1.167873235,106.0882672,5.16111E-08,9.487545069,-26.9345884,10
-9.662055969,-2.808189392,-27.32048035,-1.143678251,-1.166559064,103.9328371,-5.16399E-09,9.379805319,-27.56209629,10
-10.01586914,-2.535820007,-27.13871002,-1.143335674,-1.175207578,101.8818952,-3.11643E-08,9.664217328,-27.3835809,10
-9.573364258,-1.899719238,-26.77555084,-1.146793778,-1.163629127,98.56506655,-2.19682E-07,9.12945593,-26.99706269,10
-9.750366211,-1.990699768,-26.59397125,-1.141000603,-1.159726634,98.98896175,-4.86735E-07,9.324636795,-26.82019729,10
-10.36987305,-2.263259888,-26.50299072,-1.152436474,-1.16375111,99.95723669,-1.33868E-07,9.979785915,-26.74825233,10
-10.19287109,-2.899169922,-26.86653137,-1.165616178,-1.165409458,103.6826199,-2.9169E-07,9.926020254,-27.12165993,10
-9.39655304,-2.989768982,-26.68476105,-1.147162074,-1.15785687,105.4724437,4.43982E-07,9.188412756,-26.92366006,10
-8.954048157,-1.899909973,-26.68476105,-1.14111661,-1.156170133,99.21248652,2.18088E-07,8.52373484,-26.89250923,10
-9.484863281,-2.081680298,-26.86653137,-1.145015581,-1.158794633,99.77842234,6.80523E-08,9.071380446,-27.08904925,10
-9.396362305,-2.535629272,-26.59397125,-1.140410752,-1.166635477,102.7433528,-1.01629E-07,9.076529163,-26.82493179,10
-9.661865234,-2.989959717,-26.50279999,-1.145299033,-1.169948119,105.0729118,-1.24255E-07,9.44361735,-26.74898124,10
-10.10437012,-2.717590332,-26.68476105,-1.145209494,-1.161538235,102.8424179,3.42752E-07,9.806672807,-26.93305095,10
-9.927558899,-2.263450623,-26.9575119,-1.165252364,-1.156773218,100.3350828,1.32867E-07,9.536032466,-27.1928514,10
-9.750366211,-2.717399597,-27.13909149,-1.156007703,-1.161197899,103.2471407,-8.13127E-07,9.449834668,-27.38037278,10
-9.750366211,-2.717590332,-26.95770264,-1.157962524,-1.170770623,103.2653978,-3.17295E-07,9.449660092,-27.20067268,10
-9.927368164,-2.717590332,-26.41220093,-1.152040217,-1.16004808,103.0815565,-3.88886E-08,9.640800834,-26.65703009,10
-9.573554993,-2.626419067,-26.77536011,-1.145700841,-1.162370664,103.0142996,-1.22802E-07,9.266444178,-27.01118201,10
-9.573554993,-2.081298828,-26.86634064,-1.15375897,-1.166837715,99.65998686,-2.37755E-07,9.154269679,-27.09214583,10
-10.01586914,-2.353668213,-26.50299072,-1.153107861,-1.179497257,100.8563355,-5.14388E-07,9.640736793,-26.74550617,10
-9.13105011,-2.444648743,-26.41201019,-1.149330232,-1.176226877,102.5448265,7.03881E-07,8.796966516,-26.63756832,10
-9.39655304,-2.626419067,-26.59378052,-1.159002741,-1.175389645,103.2531035,-2.98615E-07,9.09118522,-26.82858177,10
-10.19287109,-2.172279358,-26.41220093,-1.162429361,-1.151596254,99.58904851,1.48653E-07,9.796868224,-26.65031237,10
-10.10437012,-2.081680298,-26.32141113,-1.153673592,-1.173021917,99.19015181,-6.96991E-07,9.687764339,-26.55928452,10
-9.838867188,-2.263259888,-25.95787048,-1.155177515,-1.167155852,100.5618724,-7.74991E-08,9.468501818,-26.1932084,10
-13.28983307,0.098419189,-27.32067108,-1.267500936,-1.07091123,86.82778262,-2.78429E-07,12.79650067,-27.55536224,11
-13.46702576,0.643157959,-26.95732117,-1.25721862,-1.065222963,84.53673226,3.10904E-07,13.02270267,-27.1823622,11
-13.29021454,0.189208984,-27.22969055,-1.253837783,-1.049108839,86.46434142,-1.61862E-07,12.8138176,-27.45774442,11
-13.37852478,0.189208984,-27.13871002,-1.257889046,-1.047989115,86.48923746,6.11526E-07,12.9041413,-27.36810999,11
-13.46702576,1.006317139,-27.32067108,-1.254678857,-1.051802068,82.92194577,-2.23106E-08,13.06279696,-27.53463021,11
-13.37871552,0.915527344,-26.50299072,-1.253293822,-1.066704153,83.35732935,-6.24167E-08,12.97007558,-26.72103808,11
-13.55552673,-0.173950195,-27.04792023,-1.261480978,-1.060896892,88.12635867,-6.02715E-07,13.05939051,-27.29147984,11
-13.29021454,-0.26473999,-27.59304047,-1.254847797,-1.052533005,88.45450828,6.3511E-07,12.78576303,-27.83163731,11
-13.2019043,0.007629395,-27.32086182,-1.258516569,-1.065999897,87.23481408,-5.97586E-07,12.70613297,-27.55492716,11
-12.84790039,0.461578369,-26.9575119,-1.261907438,-1.06333655,85.09117287,-6.95224E-07,12.39086767,-27.17453671,11
-12.93621063,0.370788574,-26.68476105,-1.260109924,-1.071185718,85.57288562,-5.66072E-07,12.47230134,-26.90727041,11
-12.93640137,0.643157959,-26.59378052,-1.271234061,-1.055608938,84.31788617,2.04545E-07,12.50572027,-26.80672034,11
-13.11340332,0.733947754,-27.04792023,-1.270241016,-1.048968393,83.9434552,4.39127E-08,12.68685616,-27.26047863,11
-13.46721649,0.007629395,-26.77555084,-1.258134399,-1.058537595,87.34745756,2.13641E-07,12.98418086,-27.01309217,11
-13.29040527,0.279998779,-26.95732117,-1.254675015,-1.055401471,86.08476732,-8.96582E-08,12.821542,-27.18489464,11
-13.11340332,0.370788574,-26.50299072,-1.263390229,-1.05390075,85.64996431,5.00456E-07,12.660186,-26.72502644,11
-12.93640137,0.189208984,-26.86634064,-1.255251632,-1.057985417,86.39860768,-2.26207E-07,12.46273973,-27.08997339,11
-13.11340332,0.279998779,-27.04792023,-1.257007418,-1.063553835,86.01443003,5.08272E-07,12.6396635,-27.27395536,11
-12.93621063,0.007629395,-27.22988129,-1.253613027,-1.067177144,87.19652404,2.11633E-07,12.44170962,-27.45934996,11
-13.02452087,0.007629395,-27.50244141,-1.257539319,-1.075192157,87.1780074,5.45408E-07,12.52134143,-27.73514908,11
-13.64364624,0.279998779,-27.32067108,-1.260743958,-1.07332186,86.13697045,3.19557E-07,13.15938284,-27.55861378,11
-13.20152283,0.733947754,-26.95732117,-1.262679356,-1.064510382,84.00692815,4.89467E-07,12.76821181,-27.17515071,11
-12.40520477,0.734138489,-26.68476105,-1.256905605,-1.065728077,83.65367077,-7.04494E-09,11.98015415,-26.88829566,11
-12.40539551,0.370979309,-27.0483017,-1.259831808,-1.086988001,85.3329684,4.60537E-07,11.92960069,-27.2640187,11
