@relation Sony_Xperia_Train_MF-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
-9.681702,-5.263519,-22.089386,4
-9.858704,-4.809189,-22.361755,4
-9.416199,-4.900169,-22.815895,4
-10.124207,-4.264069,-21.817017,4
-9.416199,-4.627609,-22.452736,4
-5.757713,-0.526428,-27.742767,5
-5.743599,-0.516319,-27.72789,5
-5.960083,-0.406837,-27.732849,5
-5.434799,-0.631523,-28.174019,5
-5.965424,-0.722313,-27.810669,5
-5.611801,-0.358772,-27.810669,5
-5.43499,0.095177,-27.992249,5
-5.700302,-0.086403,-27.5383,5
-5.965614,-0.540543,-27.901459,5
-5.5233,-1.085663,-28.083229,5
-5.257988,-0.994873,-27.992439,5
-5.434799,0.095367,-28.083038,5
-5.523109,-0.177002,-28.355598,5
-4.992485,-0.358582,-28.264809,5
-5.169487,-0.358963,-27.629089,5
-5.434799,-0.904083,-27.81086,5
-5.611992,-0.358963,-27.901649,5
-6.142616,-0.267982,-27.810669,5
-5.700111,-0.904083,-27.719879,5
-5.61161,-0.540733,-28.355408,5
-5.699921,-0.358772,-28.536987,5
-5.965424,-0.722504,-28.264809,5
-5.788612,-0.359154,-27.901649,5
-5.346298,-0.358963,-28.264809,5
-5.346298,-1.086044,-27.72007,5
-5.523491,-0.631714,-27.62928,5
-6.230736,-0.631523,-27.901459,5
-5.611801,-0.813103,-27.901459,5
-5.346298,-0.813293,-27.5383,5
-5.61161,-0.722504,-27.5383,5
-5.523109,-0.359344,-27.719879,5
-5.965233,-0.086784,-27.72007,5
-5.965424,-0.268173,-27.992439,5
-5.700302,-0.631523,-27.72007,5
-5.877113,-0.540733,-27.992439,5
-6.230736,-0.449753,-27.992439,5
-5.876923,-0.540543,-27.81086,5
-5.61161,-0.177193,-27.629089,5
-5.61161,-0.994682,-27.992249,5
-5.788612,-0.449753,-27.5383,5
-10.655022,-3.71933,-30.172729,6
-9.858704,-3.9011,-29.990959,6
-9.858704,-4.627609,-30.081749,6
-9.681702,-3.9011,-29.990768,6
-9.681702,-3.53775,-30.172539,6
-10.035706,-4.08268,-30.263329,6
-10.035706,-4.899979,-30.535698,6
-9.681702,-4.536629,-30.535889,6
-9.593201,-3.991699,-30.808258,6
-9.593201,-4.718399,-30.263519,6
-9.239197,-4.26445,-29.627609,6
-9.681702,-4.08268,-29.990959,6
-9.858704,-4.536819,-29.900169,6
-9.327698,-5.08194,-30.899048,6
-9.239197,-3.99189,-30.899048,6
-9.770203,-4.173851,-31.080627,6
-9.947205,-4.536819,-30.445099,6
-9.770203,-4.718399,-30.172729,6
-10.035706,-4.35524,-30.08194,6
-9.858704,-4.80938,-30.172539,6
-9.858704,-4.536629,-30.626488,6
-9.327698,-4.44603,-30.717468,6
-9.770203,-4.26445,-30.808258,6
-9.593201,-3.900909,-30.535889,6
-9.681702,-3.81012,-30.263329,6
-9.858704,-4.264069,-30.354309,6
-10.301018,-4.536629,-30.172539,6
-10.212517,-4.17366,-30.354309,6
-9.239197,-4.08287,-30.263519,6
-9.327698,-3.992081,-30.263519,6
-9.858704,-3.99189,-30.808258,6
-9.770203,-4.173279,-30.444908,6
-9.770203,-4.355049,-30.263329,6
-9.947205,-4.536819,-30.263329,6
-10.212708,-4.536629,-30.263519,6
-9.416199,-4.536629,-30.626678,6
-10.035706,-4.718399,-30.354118,6
-10.301018,-4.536438,-30.445099,6
-9.947014,-4.082489,-30.354309,6
-10.035706,-4.899979,-29.990959,6
