@relation 'LogDosyasi_Samsung_Tablet_Train_MF-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute REF_POINT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}

@data
5.4,-24.48,-39.18,8
5.46,-24.779999,-39.299999,8
5.34,-24.539999,-38.82,8
4.8,-24.42,-39.059998,8
4.62,-24.539999,-39.360001,8
5.34,-24.779999,-39.239998,8
5.76,-24.24,-40.200001,8
5.94,-23.879999,-39.719997,8
5.4,-24.66,-39.419998,8
5.28,-24.959999,-39.119999,8
5.1,-24.6,-38.939999,8
5.34,-24.42,-39,8
5.1,-24.359999,-39.18,8
5.34,-23.879999,-39.239998,8
5.94,-23.699999,-39.119999,8
6,-24,-38.639999,8
5.82,-23.879999,-38.879997,8
5.64,-23.519999,-39.119999,8
5.7,-24.18,-39.48,8
5.16,-24.24,-39.48,8
5.52,-23.699999,-39.239998,8
5.28,-24.18,-39.18,8
5.1,-25.019999,-39.239998,8
5.34,-24.84,-38.82,8
5.16,-25.139999,-38.759998,8
4.62,-25.08,-38.759998,8
4.8,-24.719999,-39.059998,8
5.34,-25.019999,-39.059998,8
5.04,-25.08,-39.18,8
4.8,-25.26,-39.419998,8
5.22,-24.779999,-39.059998,8
5.7,-24.6,-39.119999,8
5.58,-24.359999,-39.360001,8
5.1,-24.6,-39.239998,8
5.34,-24.42,-38.52,8
5.52,-24.18,-38.459999,8
5.76,-23.76,-38.759998,8
3.66,-25.26,-38.639999,9
3.54,-25.26,-38.099998,9
4.08,-25.379999,-37.799999,9
3.96,-25.199999,-37.799999,9
4.02,-24.779999,-38.219997,9
3.6,-24.959999,-38.459999,9
3.36,-25.68,-38.040001,9
3.42,-25.379999,-38.34,9
3.66,-25.08,-38.16,9
4.14,-24.42,-38.82,9
3.48,-24.059999,-39.059998,9
4.08,-23.879999,-39,9
3.54,-24.84,-38.279999,9
3.48,-26.099998,-38.040001,9
3.54,-26.76,-37.799999,9
3.66,-27.119999,-37.68,9
3.24,-26.459999,-37.860001,9
3.12,-26.099998,-37.919998,9
3.06,-25.98,-38.279999,9
2.94,-26.459999,-38.34,9
3,-25.98,-37.559998,9
2.88,-25.74,-37.619999,9
3.12,-25.98,-37.919998,9
3.06,-26.219999,-38.040001,9
3.3,-25.98,-37.799999,9
3.18,-25.98,-37.739998,9
3.36,-26.459999,-37.98,9
3.36,-26.279999,-37.259998,9
3.12,-26.219999,-37.860001,9
4.02,-25.379999,-38.700001,9
3.54,-25.32,-38.399998,9
3.48,-25.799999,-38.219997,9
3.36,-26.34,-38.34,9
3.54,-26.099998,-38.16,9
3.84,-24.84,-38.040001,9
4.44,-24.24,-38.459999,9
4.26,-24.959999,-38.939999,9
3.3,-25.74,-38.279999,9
3.54,-26.58,-38.52,9
