X,Y,Z,REF_POINT
1.76E-07,17.99985933,-20.49731353,2
-1.34E-06,17.68476467,-20.24213516,2
-8.75E-07,17.16017642,-20.7753429,2
5.49E-07,17.79112485,-20.41737027,2
-8.78E-07,17.94207868,-20.78928997,2
6.12E-07,17.94852097,-20.87427614,2
5.66E-08,17.71492972,-20.32683089,2
8.43E-07,18.60329362,-22.24524446,3
-1.11E-07,18.45667842,-22.15149672,3
3.37E-07,18.48848504,-22.28472301,3
8.26E-07,18.55935451,-22.612616,3
9.59E-07,18.04387338,-22.79916189,3
-1.61E-06,18.07621014,-22.07217927,3
-4.51E-07,18.74428038,-21.61524331,3
9.00E-08,18.71186572,-21.60720857,3
-7.84E-07,18.51437498,-21.51902437,3
-6.52E-07,18.43874737,-21.51381935,3
5.49E-07,18.84127682,-22.14692936,3
-1.34E-06,19.32333902,-22.32056818,3
1.98E-06,18.95934571,-22.33018757,3
-1.08E-07,19.13229257,-22.49994589,3
-3.77E-07,18.8034206,-22.42159821,3
-3.46E-07,18.55603642,-22.43213133,3
-5.98E-07,18.80591903,-22.23853698,3
-8.24E-07,18.75171527,-22.15622157,3
-2.74E-07,18.87016434,-21.78894749,3
-9.77E-07,18.88331244,-22.14758257,3
3.95E-07,18.37555669,-22.14291592,3
-3.66E-07,18.71656442,-21.42073367,3
-1.88E-07,18.47698291,-22.06470283,3
-3.39E-07,18.925507,-22.60186253,3
-6.67E-08,19.38944143,-21.96876213,3
9.97E-07,19.06038972,-22.4079044,3
-3.38E-07,19.5288282,-22.58763691,3
-1.17E-06,19.14883532,-22.24544061,3
4.47E-07,18.52813491,-22.23789021,3
1.46E-06,18.52347076,-21.78820877,3
-1.18E-06,18.54886729,-21.97094687,3
-1.61E-06,18.30394422,-22.24210138,3
-1.29E-06,18.60219338,-21.78398353,3
7.46E-07,19.14976806,-21.69355098,3
9.32E-07,18.8237879,-22.16179599,3
-1.87E-06,18.59646509,-21.88053703,3
3.81E-07,18.64409769,-21.7828251,3
1.50E-07,18.4575806,-22.41655024,3
6.91E-07,18.72816846,-22.23459285,3
6.33E-07,18.71368613,-21.88161551,3
2.29E-07,14.56253669,-24.75160786,4
-3.79E-07,14.82272153,-24.20896378,4
2.18E-07,14.24393481,-24.01218444,4
5.38E-07,14.62290352,-23.37391727,4
1.36E-06,14.70433348,-23.11664579,4
-7.10E-07,14.26414026,-23.94705224,4
6.50E-07,14.27682196,-24.11994904,4
1.44E-07,14.08678538,-23.92176967,4
-2.12E-07,14.50637133,-23.75020989,4
-6.38E-07,14.62082046,-24.01805688,4
6.97E-07,14.23078056,-24.20078532,4
-1.05E-07,14.59095003,-23.56219883,4
1.29E-06,14.70736672,-23.94169007,4
5.10E-07,14.47274352,-23.48669458,4
5.36E-07,14.6105177,-23.7429808,4
4.58E-07,14.82853247,-23.84386689,4
-2.58E-07,14.80210151,-23.93658875,4
4.84E-07,13.9138577,-24.10279864,4
1.26E-07,14.20039696,-24.19092022,4
-7.63E-07,14.28092637,-23.9372061,4
6.47E-08,14.18333262,-24.29132842,4
-7.13E-07,14.3178387,-23.92906507,4
3.83E-07,14.00770141,-24.02109263,4
8.32E-08,14.49395066,-24.57434199,4
